NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:14:27",
CHAN,MEAS,FORMAT
3,S12,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 1.0196E-5,-5.3918E+1
-18895, 1.1331E-5, 4.6472E+0
-17789, 6.4E-6, 6.3405E+1
-16684, 5.4601E-6, 1.1281E+2
-15579, 3.8519E-6, 1.7359E+2
-14474, 3.6459E-6,-1.1305E+2
-13368, 3.0321E-6,-1.6019E+2
-12263, 2.911E-6,-8.5483E+1
-11158, 2.0868E-6,-1.0552E+2
-10053, 6.7932E-6,-6.189E+1
-8947, 1.2095E-5,-6.7538E+0
-7842, 1.2269E-5, 4.319E+1
-6737, 1.6654E-5, 9.0327E+1
-5632, 1.3025E-5, 1.1049E+2
-4526, 1.9197E-5, 1.6386E+2
-3421, 1.5659E-5,-1.7965E+2
-2316, 3.3264E-5,-1.0175E+2
-1211, 8.0096E-5, 2.5475E+0
-105, 1.5092E-3, 4.6998E+1
1000, 1.148E-2,-8.808E+1
2105, 1.7045E-2, 1.2839E+2
3211, 8.8813E-3,-7.4831E+0
4316, 2.3343E-3,-1.0535E+2
5421, 3.7656E-4,-1.4497E+2
6526, 4.59E-4, 3.1174E+1
7632, 3.6166E-3,-1.9064E+1
8737, 3.9112E-3,-1.5169E+2
9842, 4.5604E-3, 1.6517E+2
10947, 4.5455E-3, 1.7045E+1
12053, 2.1095E-3,-1.043E+2
13158, 1.6808E-3, 1.3579E+2
14263, 2.8531E-3, 5.4039E+1
15368, 1.0439E-3, 1.2371E+2
16474, 3.4312E-3,-9.7321E+1
17579, 1.7892E-4,-4.1476E+1
18684, 1.7838E-3, 5.5044E+1
19789, 1.3551E-3,-1.0847E+2
20895, 4.2469E-4, 6.0249E+1
22000, 7.165E-4, 1.0383E+2
23105, 2.7476E-4, 1.475E+2
24211, 1.3257E-4,-1.4568E+2
25316, 9.5503E-4,-1.5992E+2
26421, 1.0703E-3,-5.3008E+1
27526, 1.0108E-3, 1.0614E+1
28632, 8.7192E-4, 1.1414E+2
29737, 3.7306E-4,-1.7497E+2
30842, 1.8814E-4, 1.1559E+1
31947, 2.2038E-4, 1.5451E+2
33053, 3.234E-4,-1.264E+2
34158, 1.4847E-4, 5.4131E+1
35263, 5.6709E-4,-1.076E+2
36368, 4.8473E-4,-2.285E+1
37474, 1.1032E-3, 5.5081E+1
38579, 5.3495E-4,-1.7329E+2
39684, 4.2098E-4,-1.4045E+2
40789, 3.2572E-4, 1.0883E+2
41895, 7.7277E-4,-9.1902E+1
43000, 6.3352E-4, 2.4716E+1
44105, 9.5557E-4, 1.0003E+2
45210, 9.6981E-4,-1.5199E+2
46316, 1.4131E-3,-5.1656E+1
47421, 6.26E-4, 1.3377E+1
48526, 1.1404E-3, 1.1161E+2
49632, 3.7648E-4, 9.9701E+1
50737, 1.4513E-3,-1.6286E+2
51842, 8.6388E-4,-3.685E+1
52947, 1.3863E-3,-3.7406E+1
54053, 1.2145E-3, 1.1767E+2
55158, 5.6377E-4, 6.0664E+1
56263, 7.8396E-4,-1.2706E+2
57368, 3.6123E-4, 8.8076E+1
58474, 7.1247E-4,-8.9705E+1
59579, 6.8316E-4, 9.2633E+1
60684, 3.3996E-4,-7.2648E+1
61789, 2.2738E-4,-1.2335E+2
62895, 6.1917E-4, 4.2797E+1
64000, 3.5854E-4,-1.5266E+2
65105, 2.1487E-4, 2.9979E+1
66210, 3.0482E-4, 1.6775E+2
67316, 2.4977E-4,-1.2449E+2
68421, 4.4224E-4,-3.147E+1
69526, 3.0601E-4, 9.8203E+1
70632, 9.8549E-5,-1.1768E+2
71737, 1.648E-4, 1.7394E+1
72842, 4.004E-4, 1.208E+2
