NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:14:21",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 2.3621E-4, 8.7801E+1
-18895, 3.3724E-4, 1.7665E+2
-17789, 3.1091E-4,-1.7484E+2
-16684, 3.4705E-4,-1.565E+2
-15579, 4.2708E-4,-1.4157E+2
-14474, 4.5988E-4,-8.8407E+1
-13368, 4.6117E-4,-6.9726E+1
-12263, 3.2484E-4,-2.7518E+1
-11158, 4.4529E-4,-1.9059E+1
-10053, 2.8762E-4, 3.3044E+1
-8947, 2.5658E-4, 1.2295E+2
-7842, 5.1468E-4, 5.5372E+1
-6737, 7.0346E-4,-5.9275E+1
-5632, 5.0748E-4,-1.2353E+2
-4526, 9.0087E-4,-3.0774E+1
-3421, 1.1323E-3, 2.8496E+1
-2316, 1.1293E-3, 1.2756E+2
-1211, 5.584E-2, 1.7425E+2
-105, 3.8366E-1, 4.8913E+1
1000, 4.3172E-1,-1.0118E+2
2105, 1.4462E-1, 2.6239E+1
3211, 1.4547E-1, 1.799E+2
4316, 1.1137E-1,-2.304E+1
5421, 1.2203E-1, 1.6358E+2
6526, 1.9335E-1,-8.7383E+0
7632, 1.377E-1,-1.5861E+2
8737, 8.149E-2, 1.1582E+2
9842, 8.0468E-2,-3.5258E+1
10947, 5.3352E-2, 1.0017E+2
12053, 3.3383E-2,-1.3768E+2
13158, 9.754E-3, 1.7476E+2
14263, 2.7672E-2,-2.7301E+0
15368, 2.1296E-2,-1.199E+2
16474, 1.3215E-2, 4.423E+1
17579, 7.2317E-3, 1.2449E+2
18684, 2.9224E-3,-1.3212E+2
19789, 4.8486E-3,-2.3443E+1
20895, 9.8684E-3, 1.2508E+2
22000, 5.0443E-3,-1.0582E+2
23105, 4.4132E-3,-4.8635E+1
24211, 2.5593E-3, 6.0584E+1
25316, 1.0695E-3,-1.5778E+2
26421, 1.8322E-3,-5.0166E+0
27526, 1.0689E-3, 8.464E+1
28632, 1.8044E-3, 1.2834E+2
29737, 1.2494E-3, 1.6321E+2
30842, 1.5252E-3,-1.2989E+2
31947, 1.5465E-3,-5.4722E+1
33053, 1.7006E-3, 4.3238E+1
34158, 3.301E-3, 1.6279E+2
35263, 3.9946E-3,-8.6225E+1
36368, 4.3102E-3,-7.9967E+0
37474, 4.9257E-3, 7.3908E+1
38579, 4.3156E-3, 1.7151E+2
39684, 2.6894E-3,-1.6418E+2
40789, 5.213E-3,-7.2025E+1
41895, 2.4937E-3, 3.425E+0
43000, 4.1726E-3, 4.8229E+1
44105, 2.8214E-3, 1.467E+2
45210, 1.7716E-3, 1.7559E+2
46316, 2.9071E-3,-1.1419E+2
47421, 1.4475E-3, 3.3632E+0
48526, 2.0862E-3, 1.2141E+1
49632, 3.0048E-3, 1.5001E+2
50737, 1.5638E-3,-5.6266E+1
51842, 9.5719E-4,-5.34E+1
52947, 2.9754E-3, 9.6206E+1
54053, 1.4644E-3,-1.2413E+2
55158, 6.9739E-4,-1.5495E+2
56263, 1.5286E-3,-4.9592E+1
57368, 8.1523E-4,-6.559E+1
58474, 1.9151E-3, 7.4605E+1
59579, 5.0933E-4,-1.3487E+2
60684, 6.7301E-4,-1.4305E+2
61789, 1.078E-3, 2.6165E+1
62895, 1.1048E-3, 1.5588E+2
64000, 7.4086E-4,-8.1057E+1
65105, 7.4978E-4,-3.7424E+1
66210, 1.12E-3, 8.2911E+1
67316, 5.8382E-4,-1.3095E+2
68421, 1.5043E-4, 1.5492E+2
69526, 4.6154E-4, 5.7953E-1
70632, 2.0543E-4, 1.0665E+2
71737, 4.6173E-4, 1.3773E+2
72842, 8.5761E-4,-1.3475E+2
