NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:14:24",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 4.9781E-6,-7.7379E+1
-18895, 7.4769E-6,-5.7204E+1
-17789, 6.9776E-6, 3.3944E+1
-16684, 3.6938E-6, 2.2206E+1
-15579, 2.9012E-6, 1.4345E+2
-14474, 2.3316E-6, 9.6096E+1
-13368, 6.3012E-6,-1.6641E+2
-12263, 5.0141E-6,-1.2958E+2
-11158, 4.7001E-6,-3.9586E+1
-10053, 5.096E-6,-6.7242E+1
-8947, 1.2127E-5,-3.0418E+0
-7842, 1.1122E-5, 2.5054E+1
-6737, 2.0356E-5, 8.957E+1
-5632, 8.6083E-6, 1.1369E+2
-4526, 2.1864E-5, 1.5117E+2
-3421, 1.5891E-5,-1.7966E+2
-2316, 3.8131E-5,-1.1172E+2
-1211, 8.3413E-5, 2.5955E+0
-105, 1.5093E-3, 4.7362E+1
1000, 1.1478E-2,-8.7586E+1
2105, 1.7038E-2, 1.2878E+2
3211, 8.858E-3,-7.1617E+0
4316, 2.3385E-3,-1.0507E+2
5421, 3.7291E-4,-1.4476E+2
6526, 4.6491E-4, 3.0545E+1
7632, 3.6129E-3,-1.7998E+1
8737, 3.9213E-3,-1.5097E+2
9842, 4.575E-3, 1.6617E+2
10947, 4.5635E-3, 1.7798E+1
12053, 2.1111E-3,-1.033E+2
13158, 1.6684E-3, 1.3641E+2
14263, 2.8584E-3, 5.5018E+1
15368, 1.0654E-3, 1.2537E+2
16474, 3.4493E-3,-9.6327E+1
17579, 1.8325E-4,-4.1847E+1
18684, 1.7946E-3, 5.6107E+1
19789, 1.3569E-3,-1.0714E+2
20895, 4.3944E-4, 6.1573E+1
22000, 7.2079E-4, 1.0543E+2
23105, 2.7772E-4, 1.4982E+2
24211, 1.3499E-4,-1.4134E+2
25316, 9.5622E-4,-1.5838E+2
26421, 1.0724E-3,-5.1327E+1
27526, 1.0081E-3, 1.2296E+1
28632, 8.7404E-4, 1.1583E+2
29737, 3.6945E-4,-1.7282E+2
30842, 1.8926E-4, 1.2853E+1
31947, 2.2067E-4, 1.54E+2
33053, 3.21E-4,-1.2369E+2
34158, 1.3631E-4, 7.212E+1
35263, 5.7558E-4,-9.9027E+1
36368, 5.1022E-4,-2.2419E+1
37474, 1.1145E-3, 6.4443E+1
38579, 4.9859E-4,-1.6705E+2
39684, 4.2754E-4,-1.2898E+2
40789, 3.6004E-4, 1.1417E+2
41895, 7.4303E-4,-8.4376E+1
43000, 6.1962E-4, 2.9346E+1
44105, 9.7444E-4, 1.085E+2
45210, 9.9477E-4,-1.461E+2
46316, 1.442E-3,-4.5416E+1
47421, 6.5871E-4, 1.7391E+1
48526, 1.1393E-3, 1.1669E+2
49632, 3.8194E-4, 1.0334E+2
50737, 1.4795E-3,-1.5955E+2
51842, 8.7194E-4,-3.2532E+1
52947, 1.3813E-3,-3.3024E+1
54053, 1.2053E-3, 1.2276E+2
55158, 5.5946E-4, 6.3045E+1
56263, 7.5405E-4,-1.2246E+2
57368, 3.5328E-4, 9.4102E+1
58474, 7.0821E-4,-8.4488E+1
59579, 6.9787E-4, 9.8286E+1
60684, 3.4696E-4,-7.0549E+1
61789, 2.3621E-4,-1.1473E+2
62895, 6.2446E-4, 4.9533E+1
64000, 3.4942E-4,-1.4401E+2
65105, 2.1696E-4, 3.6273E+1
66210, 3.126E-4, 1.6917E+2
67316, 2.676E-4,-1.1825E+2
68421, 4.5078E-4,-2.6108E+1
69526, 3.0301E-4, 1.0518E+2
70632, 7.8159E-5,-1.1799E+2
71737, 1.7334E-4, 1.9605E+1
