NA, FW_VERSION, FW_DATE 
72842, 1.2517E-3,-1.1762E+2
73947, 1.3697E-3,-2.6171E+1
75053, 9.5614E-4, 5.4877E+1
76158, 9.8015E-4, 1.2773E+2
77263, 6.5783E-4,-1.4746E+2
78368, 6.1472E-4,-9.2151E+1
79474, 3.8265E-4,-2.9656E+1
80579, 4.4351E-4, 1.0804E+1
81684, 1.7379E-4, 8.6296E+1
82789, 2.6871E-4, 2.7768E+1
83895, 6.2E-4, 1.2187E+2
85000, 5.0116E-4,-1.4602E+2
86105, 3.8966E-4,-1.0641E+2
87210, 7.2438E-4,-1.3726E+1
88316, 6.374E-4, 8.7968E+1
89421, 6.3824E-4, 1.7911E+2
90526, 4.9712E-4,-6.744E+1
91632, 3.8369E-4, 4.6357E+1
92737, 1.7048E-4, 1.229E+2
93842, 2.54E-4,-1.6404E+2
94947, 3.583E-4,-1.1842E+2
96053, 3.0944E-4,-3.5401E+1
97158, 3.2861E-4, 5.2732E+1
98263, 3.8192E-4,-1.7931E+2
99368, 4.8752E-4,-7.5141E+1
100474, 4.3508E-4, 2.6161E+1
101579, 2.5603E-4, 1.2406E+2
102684, 1.0014E-4,-1.4055E+2
103789, 1.4495E-4, 2.1239E+1
104895, 1.7725E-4, 1.0818E+2
106000, 1.9892E-4,-1.5583E+2
107105, 6.7431E-5,-1.3204E+2
108210, 2.0008E-4,-5.0751E+1
109316, 1.4048E-4, 1.0499E+1
110421, 2.2635E-4, 8.3989E+1
111526, 1.9643E-4, 1.5244E+2
112632, 1.2598E-4,-1.4498E+2
113737, 1.2378E-4,-1.1533E+2
114842, 7.2907E-5,-1.2251E+2
115947, 1.9565E-4,-4.5323E+1
117053, 8.9402E-5, 2.3167E+1
118158, 1.0027E-4, 8.3044E+1
119263, 7.1723E-5, 1.3871E+2
120368, 1.327E-4,-1.2361E+2
121474, 1.7452E-4,-5.1652E+1
122579, 1.9455E-4, 4.0605E+1
123684, 1.1744E-4, 1.2876E+2
124789, 7.9385E-5,-1.1394E+2
125895, 9.2739E-5, 4.0037E+1
127000, 1.3935E-4, 1.2112E+2
128105, 1.4292E-4,-1.6599E+2
129210, 1.4243E-4,-9.9029E+1
130316, 1.3013E-4,-2.5951E+1
131421, 1.8152E-4, 4.0439E+1
132526, 2.048E-4, 1.1431E+2
133631, 2.1674E-4,-1.7999E+2
134737, 1.7622E-4,-1.0903E+2
135842, 1.1368E-4,-5.491E+1
136947, 7.444E-5,-6.5264E+1
138053, 9.9478E-5, 1.4886E+0
139158, 1.6381E-4, 3.4835E+1
140263, 1.7697E-4, 1.2161E+2
141368, 1.8562E-4,-1.7303E+2
142474, 1.7881E-4,-8.4161E+1
143579, 1.7672E-4,-1.2211E+1
144684, 1.8754E-4, 4.8945E+1
145789, 1.3228E-4, 1.2124E+2
146895, 6.7433E-5, 1.7944E+2
148000, 2.0276E-5,-1.4819E+2
149105, 4.9674E-5, 1.5794E+2
150210, 1.0245E-4,-1.0146E+2
151316, 8.1648E-5,-4.0314E+1
152421, 1.238E-4, 4.0976E+1
153526, 1.2132E-4, 1.3793E+2
154631, 9.5491E-5,-1.512E+2
155737, 9.7698E-5,-7.3533E+1
156842, 2.0949E-5, 5.7327E+1
157947, 3.6687E-5,-3.8864E+0
159053, 5.814E-5,-1.3384E+2
160158, 8.927E-5,-2.5267E+1
161263, 1.1449E-4, 4.2755E+1
162368, 1.5357E-4, 1.275E+2
163474, 1.33E-4,-1.2213E+2
164579, 6.3594E-5,-4.8138E+1
165684, 6.4797E-5,-1.4468E+1
166789, 6.3872E-5, 3.8248E+1
167895, 3.7599E-5, 1.0489E+2
169000, 9.6523E-5, 1.1155E+2
170105, 5.9562E-5,-1.7891E+2
171210, 1.1945E-4,-1.4711E+2
172316, 1.2909E-4,-5.0591E+1
173421, 5.1223E-5, 1.2928E+1
174526, 1.1038E-4, 7.8799E+0
175631, 1.4968E-4, 1.3142E+2
176737, 1.0088E-4,-1.3341E+2
177842, 4.6094E-5,-1.7504E+2
178947, 8.4036E-5,-3.7689E+1
180053, 1.5729E-5,-1.3528E+1
181158, 9.4373E-5, 6.4119E+0
182263, 7.2744E-5, 1.1916E+2
183368, 6.1056E-5, 8.4162E+1
184474, 8.7692E-5,-1.745E+2
185579, 1.7136E-4,-3.5357E+1
186684, 9.1634E-5, 1.5746E+2
187789, 9.6809E-5, 6.14E+0
188895, 1.0972E-4, 1.2387E+2
190000, 4.0193E-5,-4.7528E+1
191105, 7.7642E-5, 9.498E+1
192210, 1.0433E-4,-1.2844E+2
193316, 3.4224E-5, 1.1411E+1
194421, 4.3908E-5,-4.9914E+1
195526, 4.9821E-5,-1.8236E+1
196631, 5.7008E-5, 4.422E+1
197737, 4.7677E-5, 1.0845E+2
198842, 3.3267E-5,-1.5335E+2
199947, 2.1685E-5,-1.1413E+2
201053, 3.6667E-5,-5.0512E+1
202158, 2.8105E-5, 1.5419E+1
203263, 1.8419E-5, 9.9863E+1
204368, 3.8884E-5, 5.3365E+1
205474, 4.0073E-5, 1.5619E+2
206579, 4.1751E-5,-1.2647E+2
207684, 5.7193E-5,-5.3506E+1
208789, 3.9321E-5, 2.5252E+1
209895, 3.105E-5, 5.7818E+1
211000, 3.1049E-5, 1.4788E+2
212105, 2.4426E-5, 1.2379E+2
213210, 4.9736E-5,-1.5046E+2
214316, 3.5173E-5,-9.3766E+1
215421, 4.9738E-5,-6.1188E+1
216526, 2.944E-5, 9.7092E-1
217631, 5.4767E-5, 2.5664E+1
218737, 5.8134E-5, 1.112E+2
219842, 2.9624E-5,-1.67E+2
220947, 2.3718E-5,-8.7701E+1
222052, 2.3842E-5, 1.4537E+2
223158, 3.2775E-5,-1.0581E+2
224263, 4.8589E-5,-6.0841E+1
225368, 3.6029E-5, 5.835E+1
226474, 2.3282E-5, 6.8454E+1
227579, 2.6656E-5,-1.7513E+2
228684, 1.389E-5, 9.7181E+1
229789, 6.1218E-5,-1.0576E+2
230895, 4.6142E-5, 4.5478E+1
232000, 5.2668E-6,-1.4639E+2
233105, 1.8864E-5, 1.581E+2
234210, 5.229E-6,-1.0475E+2
235316, 3.1464E-5,-7.8227E+1
236421, 4.4172E-5, 1.2284E+2
237526, 4.714E-5,-4.1501E+0
238631, 7.2985E-5, 1.1431E+2
239737, 3.0466E-5,-1.7364E+2
240842, 2.8041E-5, 1.7924E+2
241947, 3.9787E-5,-1.465E+2
243052, 2.4965E-5,-2.9306E+1
244158, 1.079E-5, 1.9494E+1
245263, 1.8345E-5, 6.8614E+1
246368, 2.0033E-5,-1.6075E+2
247474, 5.4252E-5, 9.6119E+1
248579, 2.6974E-5,-1.2308E+2
249684, 4.2702E-5,-1.5865E+2
250789, 5.4227E-5, 2.141E+0
251895, 1.6912E-5,-1.3168E+2
253000, 1.0254E-4, 1.2284E+1
254105, 3.0431E-5,-1.7005E+2
255210, 1.4903E-4, 9.9693E+1
256316, 9.2538E-5,-5.3613E+1
257421, 1.4318E-4, 1.2228E+2
258526, 7.9872E-5,-8.091E+1
259631, 2.3063E-4, 1.1379E+2
260737, 3.5381E-4,-7.8113E+0
261842, 4.2401E-4,-1.4125E+2
262947, 6.2666E-4, 5.2366E+1
264052, 5.9489E-4,-1.4625E+2
265158, 5.5643E-4, 1.6798E+1
266263, 2.0466E-4, 1.2421E+2
267368, 6.0337E-4,-6.1154E+1
268474, 1.0145E-3,-1.7082E+2
269579, 6.0027E-4, 5.1788E+1
270684, 3.0801E-4,-1.4433E+2
271789, 2.4641E-4, 5.5176E+1
272895, 2.3327E-4,-1.4642E+2
274000, 2.7895E-4,-4.7433E+0
275105, 3.9251E-4, 1.3273E+2
276210, 9.7707E-5,-6.5034E+1
277316, 1.1508E-5,-9.7725E+1
278421, 1.0237E-4, 1.4955E+2
279526, 5.0173E-5,-1.2893E+2
280631, 2.1579E-5, 9.3781E+1
281737, 6.0317E-6,-1.0538E+2
282842, 2.1579E-5,-7.0458E+1
283947, 8.699E-5, 8.9091E+1
285052, 1.6184E-5,-1.4092E+2
286158, 4.4486E-5,-1.4377E+2
287263, 3.1744E-5, 5.0136E+1
288368, 4.4651E-5,-1.2954E+2
289474, 2.7771E-5,-6.1447E+1
290579, 5.0353E-5,-5.5155E+1
291684, 2.566E-5, 2.7366E+1
292789, 7.1213E-5, 9.9303E+0
293895, 3.1988E-5, 4.6603E+1
295000, 6.7423E-5, 7.5736E+1
296105, 4.2147E-5, 1.0302E+2
297210, 5.9892E-5, 1.3188E+2
298316, 2.6244E-5, 1.6599E+2
299421, 3.4875E-5,-1.4325E+2
300526, 7.2941E-6,-1.1199E+2
301631, 1.8929E-5,-5.7971E+1
302737, 3.3718E-6, 2.4601E+1
303842, 2.2351E-5, 5.3852E+1
304947, 1.1959E-5,-1.7647E+2
306052, 2.8715E-5,-1.4244E+2
307158, 2.3755E-5,-9.111E+1
308263, 3.68E-5,-8.4316E+1
309368, 4.1923E-5,-2.5378E+1
310473, 2.7143E-5,-3.1095E+1
311579, 3.2799E-5, 1.1646E+0
312684, 4.0191E-5, 3.8795E+0
313789, 4.2463E-5, 3.975E+1
314895, 4.735E-5, 6.0231E+1
316000, 3.3171E-5, 1.0609E+2
317105, 4.4086E-5, 1.2332E+2
318210, 3.1457E-5, 1.248E+2
319316, 2.6974E-5, 1.4217E+2
320421, 2.7275E-5, 1.5432E+2
321526, 5.7253E-5,-1.5777E+2
322631, 5.2351E-5,-1.2709E+2
323737, 2.5178E-5,-7.9402E+1
324842, 2.1351E-5,-1.1154E+2
325947, 2.5313E-5,-4.5869E+1
327052, 4.9928E-5,-1.15E+2
328158, 5.3621E-5, 4.5415E+0
329263, 8.6356E-6,-1.65E+2
330368, 1.0342E-4,-6.9011E+1
331473, 4.3447E-5, 5.1621E+1
332579, 1.7356E-5, 1.5646E+1
333684, 8.148E-6, 5.0838E+1
334789, 7.0291E-5, 1.8134E+1
335895, 7.992E-5, 6.5197E+1
337000, 2.5767E-5, 1.0354E+2
338105, 1.5949E-4, 1.1263E+2
339210, 1.3162E-4,-3.1358E+1
340316, 1.9503E-4,-1.5576E+2
341421, 8.0314E-4, 1.4127E+2
342526, 1.3974E-3, 1.5157E+1
343631, 1.3334E-3,-1.2837E+2
344737, 3.3635E-4, 2.4936E+1
345842, 3.41E-5, 1.0223E+2
346947, 6.993E-5,-9.2773E+1
348052, 7.7303E-5, 6.1331E+0
349158, 4.1157E-5,-9.1862E+1
350263, 1.0272E-5, 1.3281E+2
351368, 1.1691E-4, 2.6187E+1
352473, 4.1872E-4,-1.3851E+2
353579, 2.9883E-4, 5.8705E+1
354684, 1.03E-4, 1.1445E+2
355789, 9.9926E-5,-1.8457E+1
356895, 8.642E-5, 5.4801E+1
358000, 1.4897E-4, 1.0964E+2
359105, 9.0174E-5, 1.1515E+2
360210, 1.0899E-4, 1.3325E+2
361316, 9.2094E-5,-1.4579E+2
362421, 2.4456E-4,-1.6998E+2
363526, 1.1058E-4,-1.4201E+2
364631, 1.4391E-4,-4.1784E+1
365737, 4.1222E-5,-7.7055E+1
366842, 4.7186E-5, 1.2886E+2
367947, 2.8965E-4, 1.6957E+1
369052, 2.9979E-4,-3.8824E+1
370158, 2.5759E-4,-1.5791E+2
371263, 4.3399E-4, 1.5447E+1
372368, 6.6678E-4,-1.2989E+2
373473, 4.5108E-4, 1.2276E+2
374579, 3.4333E-4,-3.2286E+0
375684, 1.9924E-4,-1.7419E+2
376789, 2.3362E-4, 6.7637E+1
377895, 1.2953E-4, 6.916E+1
379000, 1.8105E-4, 1.1489E+2
380105, 1.0626E-4, 1.4446E+2
381210, 1.8506E-4, 1.444E+2
382316, 2.1347E-4, 1.7817E+2
383421, 1.7351E-4,-1.13E+2
384526, 1.6408E-4,-1.2882E+2
385631, 1.535E-4,-5.9189E+1
386737, 2.057E-4,-5.1873E+1
387842, 1.526E-4,-5.8228E-1
388947, 6.8293E-5,-7.8346E+0
390052, 2.0798E-4, 8.2988E+0
391158, 2.1324E-5, 4.067E+1
392263, 3.3212E-5, 1.1832E+2
393368, 1.4094E-4, 1.4097E+2
394473, 1.0203E-4,-1.3289E+1
395579, 2.3662E-4, 3.4577E+1
396684, 9.4795E-5,-6.1523E-1
397789, 1.1921E-4, 9.9722E+1
398894, 2.0988E-4, 9.276E+1
400000, 1.4146E-4, 1.1641E+2
401105, 4.2965E-4, 1.4396E+2
402210, 2.8356E-4,-1.7058E+2
403316, 3.0934E-4,-1.59E+2
404421, 3.0404E-4,-1.2499E+2
405526, 3.6796E-4,-1.1255E+2
406631, 4.071E-4,-5.4172E+1
407737, 5.7556E-4,-5.7987E+1
408842, 2.3792E-4, 1.4705E+1
409947, 2.9044E-4, 4.0155E+0
411052, 2.0932E-4, 7.0848E+1
412158, 2.1451E-4,-1.3521E+2
413263, 3.2822E-4, 6.0671E+1
414368, 4.2397E-4,-7.1433E+1
415473, 3.6863E-4,-4.9874E+1
416579, 1.1143E-3, 9.9413E+0
417684, 9.4761E-4, 7.2195E+1
418789, 8.7103E-4,-1.6968E+2
419894, 6.2964E-2,-1.4456E+2
421000, 3.9285E-1, 8.4709E+1
422105, 4.0223E-1,-6.8378E+1

