NA, FW_VERSION, FW_DATE 
73947, 4.3228E-4,-1.098E+2
75053, 4.522E-4,-2.386E+1
76158, 2.491E-4, 1.0339E+2
77263, 1.3773E-4,-7.6929E+1
78368, 3.1143E-4, 3.4571E+1
79474, 4.5712E-4, 1.4E+2
80579, 3.5464E-4,-1.355E+2
81684, 2.7106E-4,-5.5221E+1
82789, 1.5012E-4,-7.7344E+0
83895, 1.5072E-4, 3.6433E+1
85000, 1.5683E-4, 8.3345E+1
86105, 2.5338E-4, 1.6356E+2
87210, 2.1332E-4,-1.0536E+2
88316, 1.9461E-4,-8.3276E+0
89421, 1.3024E-4, 8.3335E+1
90526, 1.3295E-4,-1.6952E+2
91632, 2.8121E-5,-4.8671E+1
92737, 8.7576E-5,-4.1372E+1
93842, 2.0246E-5, 1.1283E+2
94947, 4.4853E-5, 1.0386E+2
96053, 1.8594E-5, 5.0073E+1
97158, 2.5081E-5,-1.0798E+2
98263, 1.1591E-5, 1.6237E+2
99368, 2.6467E-5, 8.5288E+1
100474, 1.8664E-5,-1.5027E+2
101579, 2.075E-5,-1.6238E+2
102684, 7.2304E-5,-1.0388E+2
103789, 9.0989E-5,-4.4193E+0
104895, 4.0864E-5, 7.1141E+1
106000, 7.0569E-5, 1.0304E+2
107105, 2.6133E-5, 7.9316E+1
108210, 8.8895E-5, 1.7248E+2
109316, 1.1573E-4,-1.1129E+2
110421, 8.818E-5,-4.8422E+1
111526, 1.0007E-4, 1.7507E+1
112632, 9.9743E-5, 6.796E+1
113737, 1.2876E-4, 1.3854E+2
114842, 1.392E-4,-1.4814E+2
115947, 1.5244E-4,-6.8331E+1
117053, 1.4473E-4, 7.9115E+0
118158, 1.2803E-4, 9.1774E+1
119263, 8.6211E-5, 1.6085E+2
120368, 5.5061E-5,-1.4319E+2
121474, 6.8873E-5,-1.1432E+2
122579, 9.1526E-5,-4.3389E+1
123684, 9.6237E-5, 4.5644E+1
124789, 5.6326E-5, 1.5242E+2
125895, 4.5587E-5,-5.6706E+1
127000, 9.4026E-5, 7.7605E+1
128105, 9.8693E-5, 1.6598E+2
129210, 1.0751E-4,-1.1637E+2
130316, 6.1757E-5,-5.1579E+1
131421, 5.2348E-5,-1.6533E+1
132526, 6.7361E-5, 1.7464E+1
133631, 6.9496E-5, 7.059E+1
134737, 7.6168E-5, 1.3818E+2
135842, 3.9122E-5, 1.5664E+2
136947, 8.8051E-5,-1.579E+2
138053, 1.0738E-4,-1.0185E+2
139158, 1.431E-4,-2.8933E+1
140263, 1.2026E-4, 4.1315E+1
141368, 1.1189E-4, 1.0216E+2
142474, 9.0209E-5, 1.6657E+2
143579, 7.2635E-5,-1.4394E+2
144684, 6.5492E-5,-8.1089E+1
145789, 4.4733E-5,-4.0066E+1
146895, 5.4633E-5, 1.4962E+1
148000, 3.9513E-5, 6.4876E+1
149105, 5.6489E-5, 1.2407E+2
150210, 4.1912E-5,-1.4382E+2
151316, 1.3178E-5,-1.2468E+2
152421, 3.5825E-5,-6.7004E+1
153526, 2.3036E-5, 5.7737E+1
154631, 1.3616E-5, 4.5091E+1
155737, 1.5344E-5,-8.5115E+1
156842, 4.8034E-5, 9.2388E+1
157947, 5.0604E-5,-1.3236E+2
159053, 1.9468E-5,-1.2528E+2
160158, 4.6125E-5,-1.0313E+1
161263, 1.2058E-5,-3.4018E+1
162368, 5.1896E-5, 6.1838E+1
163474, 4.7744E-5, 1.4542E+2
164579, 3.5355E-5,-1.7015E+2
165684, 3.7601E-5,-9.0431E+1
166789, 2.7126E-5,-9.9351E+1
167895, 4.4728E-5,-2.0923E+1
169000, 4.6172E-5, 3.0173E+1
170105, 5.7529E-5, 1.005E+2
171210, 4.3937E-5, 1.6515E+2
172316, 3.7629E-5,-1.3749E+2
173421, 4.5687E-5,-9.7005E+1
174526, 4.0145E-5,-3.0251E+1
175631, 3.9472E-5, 3.1848E+1
176737, 3.8592E-5, 8.4367E+1
177842, 2.9834E-5, 1.5989E+2
178947, 1.7538E-5, 1.753E+2
180053, 2.4716E-5,-1.1739E+2
181158, 1.7266E-5,-8.7218E+1
182263, 3.2593E-5,-1.0068E+1
183368, 2.015E-5, 8.3539E+1
184474, 1.3385E-5, 1.5274E+2
185579, 6.5431E-6,-1.0008E+2
186684, 6.7962E-6, 3.2639E+1
187789, 1.4388E-5, 1.1292E+2
188895, 2.5502E-5,-1.3712E+2
190000, 1.9939E-5,-2.5818E+1
191105, 1.247E-5, 3.8445E+1
192210, 1.425E-5, 1.1898E+2
193316, 6.6854E-6,-1.6324E+2
194421, 1.9666E-5,-1.4737E+2
195526, 2.8677E-5,-1.1672E+1
196631, 1.315E-5, 4.5548E+1
197737, 2.8633E-5, 1.2548E+2
198842, 1.9191E-5,-1.2198E+2
199947, 9.3913E-6, 1.7215E+2
201053, 1.3293E-5,-7.0231E+1
202158, 2.541E-5,-8.0177E+1
203263, 4.2795E-5, 2.6191E+1
204368, 1.3459E-5, 1.0504E+2
205474, 3.9851E-5, 1.1415E+2
206579, 2.3545E-5,-1.5624E+2
207684, 3.792E-5,-1.4301E+2
208789, 3.3496E-5,-2.3625E+1
209895, 1.3589E-5,-8.7233E+1
211000, 3.1125E-5, 1.1923E+1
212105, 1.7419E-5, 2.6698E+1
213210, 5.026E-5, 1.2252E+2
214316, 1.5171E-5,-1.661E+2
215421, 4.0837E-5,-1.081E+2
216526, 8.1857E-6,-1.9964E+1
217631, 2.2761E-5, 8.1766E+0
218737, 1.9069E-5, 1.1611E+2
219842, 1.4039E-5, 1.6719E+2
220947, 3.6138E-5,-4.5295E+1
222052, 1.243E-5, 7.7634E+1
223158, 2.5977E-5, 1.2026E+2
224263, 2.0305E-5,-1.412E+2
225368, 9.3874E-6,-5.5642E+1
226474, 6.3869E-6,-1.2862E+1
227579, 1.259E-5, 1.1182E+2
228684, 1.019E-5,-3.9198E+1
229789, 3.1157E-5,-1.1725E+2
230895, 2.2862E-5, 3.2241E+1
232000, 2.3251E-5, 3.1582E+1
233105, 2.1279E-5, 1.1944E+2
234210, 1.8106E-5, 1.289E+2
235316, 3.5981E-5,-1.6459E+2
236421, 3.5436E-5,-9.3797E+1
237526, 3.2857E-5,-3.7003E+1
238631, 2.8113E-5, 5.8832E+1
239737, 1.5617E-5, 1.8239E+1
240842, 1.4552E-5, 1.3195E+2
241947, 2.0491E-5, 1.1168E+2
243052, 2.2705E-5,-1.3175E+2
244158, 2.9521E-6, 1.5638E+2
245263, 1.9328E-5,-1.0662E+2
246368, 6.6212E-6,-5.8579E+1
247474, 4.9102E-5, 1.2463E+1
248579, 3.0663E-5, 1.6689E+2
249684, 1.56E-5, 1.4164E+2
250789, 3.131E-5,-3.4455E+1
251895, 1.5865E-5, 1.3272E+2
253000, 3.1214E-5,-1.3359E+2
254105, 2.9477E-5, 1.2986E+2
255210, 3.9221E-5, 1.555E+1
256316, 5.3294E-5,-1.1369E+2
257421, 4.5664E-5, 9.8038E+1
258526, 4.372E-5, 2.5177E+1
259631, 4.0579E-5,-6.6139E+1
260737, 2.8631E-6, 1.0668E+2
261842, 3.5602E-5, 1.5995E+2
262947, 2.0801E-5, 6.4091E+1
264052, 9.7962E-5,-1.0232E+2
265158, 1.2134E-4, 1.3413E+2
266263, 1.0517E-4,-1.1574E+1
267368, 4.5949E-5,-6.3419E+0
268474, 4.4733E-5,-1.2498E+2
269579, 6.8204E-5, 1.0672E+2
270684, 1.0601E-5,-5.3019E+1
271789, 2.4041E-5,-1.3773E+2
272895, 1.1227E-5,-3.623E+1
274000, 7.7527E-6,-1.075E+2
275105, 8.3557E-6,-1.9293E+1
276210, 1.4058E-5,-5.8236E+1
277316, 2.2628E-5, 1.2217E+2
278421, 2.0321E-5, 4.0713E+1
279526, 9.4798E-6,-1.3624E+2
280631, 1.5985E-5, 1.4092E+2
281737, 7.7846E-6,-9.646E+1
282842, 4.3963E-6,-1.0293E+2
283947, 1.1449E-5,-4.7534E+1
285052, 1.195E-5,-1.2453E+2
286158, 1.8322E-5, 3.7511E+1
287263, 7.2238E-6,-9.5883E+0
288368, 1.0486E-5, 1.0833E+2
289474, 5.8187E-6, 9.116E+1
290579, 1.5856E-5, 1.5033E+2
291684, 8.6069E-6,-1.5807E+2
292789, 2.1648E-5,-1.132E+2
293895, 7.6639E-6,-5.4632E+1
295000, 2.1116E-5,-1.8781E+1
296105, 1.1393E-5, 4.2222E+1
297210, 1.6808E-5, 7.0755E+1
298316, 1.398E-5, 1.4768E+2
299421, 1.1116E-5, 1.4965E+2
300526, 1.2824E-5,-1.2924E+2
301631, 9.9302E-6,-1.3621E+2
302737, 1.5584E-5,-3.0619E+1
303842, 6.6956E-6,-4.5052E+1
304947, 7.3841E-6, 5.5184E+1
306052, 4.698E-6, 2.6723E+1
307158, 8.7995E-6, 9.2926E+1
308263, 4.5871E-6, 1.2614E+2
309368, 1.0885E-5, 1.7244E+2
310473, 4.7395E-6,-1.4061E+2
311579, 1.1175E-5,-1.0248E+2
312684, 6.8979E-6,-4.2521E+1
313789, 1.1658E-5,-9.5801E+0
314895, 5.2428E-6, 5.6488E+1
316000, 8.4945E-6, 7.0392E+1
317105, 6.4793E-6, 1.1157E+2
318210, 1.3065E-5, 1.5012E+2
319316, 8.9818E-6,-1.3867E+2
320421, 1.0548E-5,-1.1362E+2
321526, 8.6364E-6,-6.4442E+1
322631, 8.7252E-6,-4.1244E+1
323737, 1.401E-5, 1.7273E+1
324842, 1.1188E-5, 6.1227E+1
325947, 1.0873E-5, 1.2711E+2
327052, 7.3613E-6, 1.3606E+2
328158, 1.3122E-5,-1.5787E+2
329263, 8.1331E-6,-9.1042E+1
330368, 9.6172E-6,-6.7765E+1
331473, 2.6309E-6, 1.3034E+1
332579, 5.5845E-6, 1.848E+1
333684, 5.0751E-6, 6.3785E+1
334789, 5.0721E-6, 8.0355E+1
335895, 4.2214E-6,-1.4796E+2
337000, 5.0914E-6, 1.2783E+2
338105, 1.7362E-6,-1.6355E+2
339210, 9.5181E-6,-1.4365E+2
340316, 6.5046E-6,-1.0613E+2
341421, 9.3431E-6,-3.0318E+1
342526, 6.5313E-6, 1.0109E+1
343631, 1.0393E-5, 2.4223E+1
344737, 1.7733E-5, 1.0585E+2
345842, 5.005E-6, 1.4199E+2
346947, 1.2067E-5,-1.5992E+2
348052, 9.9659E-6,-1.3955E+2
349158, 9.4461E-6,-7.7849E+1
350263, 1.3644E-5,-5.1643E+1
351368, 8.4538E-6, 2.9401E+1
352473, 1.1958E-5, 4.5417E+1
353579, 1.0765E-5, 7.493E+1
354684, 1.1332E-5, 1.3126E+2
355789, 1.2638E-5,-1.7591E+2
356895, 1.2196E-5,-1.3942E+2
358000, 1.0092E-5,-8.287E+1
359105, 1.3425E-5,-4.4322E+1
360210, 5.142E-6,-7.0999E+0
361316, 1.1594E-5, 5.9414E+1
362421, 5.5736E-6, 9.0268E+1
363526, 6.2313E-6, 1.6504E+2
364631, 1.73E-6, 1.1276E+2
365737, 4.1394E-6,-1.4757E+2
366842, 4.2737E-6,-1.7554E+2
367947, 4.281E-6,-1.0177E+2
369052, 4.0022E-6,-1.1123E+2
370158, 1.0742E-5,-2.141E+1
371263, 7.1481E-6, 2.9594E+0
372368, 1.1233E-5, 7.6613E+1
373473, 7.9417E-6, 1.1137E+2
374579, 1.113E-5, 1.5759E+2
375684, 8.7098E-6,-1.5139E+2
376789, 8.0746E-6,-1.1367E+2
377895, 7.8707E-6,-3.4336E+1
379000, 5.9077E-6,-6.992E+1
380105, 5.5806E-6,-8.7891E-2
381210, 7.7628E-6, 3.7354E+1
382316, 4.3826E-6, 6.6908E+1
383421, 8.3499E-6, 1.1849E+2
384526, 5.8455E-6, 1.4883E+2
385631, 7.0931E-6,-1.5801E+2
386737, 7.9755E-6,-9.8197E+1
387842, 4.4707E-6,-9.5654E+1
388947, 7.7185E-6,-9.3384E-1
390052, 3.8523E-6,-2.572E+1
391158, 4.128E-6, 8.4884E+1
392263, 2.9598E-6, 5.4127E+1
393368, 4.768E-6, 8.7512E+1
394473, 4.8635E-6, 1.1106E+2
395579, 8.1065E-6, 1.6725E+2
396684, 7.993E-6,-1.7651E+2
397789, 1.1959E-5,-1.1357E+2
398894, 9.9132E-6,-4.1109E+1
400000, 8.7854E-6,-1.4222E+1
401105, 8.5759E-6, 6.1724E+1
402210, 4.5909E-6, 1.191E+2
403316, 5.1788E-6, 1.7214E+2
404421, 6.0182E-6,-1.2018E+2
405526, 4.6742E-6,-2.4175E+1
406631, 2.1016E-6, 3.175E+1
407737, 2.9578E-6, 8.7282E+1
408842, 2.7606E-6,-1.2429E+2
409947, 1.6412E-6,-8.1182E+1
411052, 5.3595E-6,-6.5923E+1
412158, 1.3106E-5, 3.2297E+1
413263, 9.7522E-6, 6.541E+1
414368, 1.1033E-5, 1.3649E+2
415473, 1.0215E-5, 1.3469E+2
416579, 1.6618E-5,-1.7397E+2
417684, 1.037E-5,-1.7326E+2
418789, 3.507E-5,-7.3636E+1
419894, 8.5766E-5, 3.8418E+1
421000, 1.7857E-3, 7.7933E+1
422105, 1.2067E-2,-5.8127E+1

