NA, FW_VERSION, FW_DATE 
73947, 1.4643E-3,-2.7809E+0
75053, 1.1271E-3, 6.6449E+1
76158, 9.5551E-4, 1.6036E+2
77263, 6.5065E-4,-1.4855E+2
78368, 6.513E-4,-7.9475E+1
79474, 6.2799E-4,-2.3599E+1
80579, 4.7667E-4, 3.4155E+1
81684, 4.5014E-4, 1.1485E+2
82789, 4.2332E-5, 6.6076E+1
83895, 2.8723E-4, 1.4465E+2
85000, 2.5725E-4,-1.2699E+2
86105, 2.3317E-4,-7.4743E+1
87210, 3.7643E-4, 3.2872E+1
88316, 2.3458E-4, 1.2361E+2
89421, 3.318E-4,-1.6089E+2
90526, 3.4474E-4,-3.5692E+1
91632, 2.7129E-4, 7.4596E+1
92737, 1.7713E-4, 1.1845E+2
93842, 2.8303E-4,-1.4966E+2
94947, 3.5791E-4,-9.7615E+1
96053, 2.1672E-4, 1.7945E+1
97158, 8.6437E-5, 1.2468E+2
98263, 2.6704E-4,-1.262E+2
99368, 3.6724E-4,-4.4061E+1
100474, 3.6686E-4, 5.5826E+1
101579, 1.3676E-4, 1.3736E+2
102684, 5.1576E-5,-1.4058E+2
103789, 5.7252E-5, 1.1526E+2
104895, 1.4244E-4, 8.7422E+1
106000, 1.7811E-4,-1.5126E+2
107105, 1.1547E-4,-1.2563E+2
108210, 2.6725E-4,-4.0251E+1
109316, 2.4304E-4, 3.4534E+1
110421, 2.9349E-4, 1.0266E+2
111526, 3.0149E-4, 1.648E+2
112632, 1.959E-4,-1.3255E+2
113737, 2.5888E-4,-8.992E+1
114842, 1.342E-4,-2.6051E+1
115947, 1.9808E-4, 2.6403E+1
117053, 1.2282E-4, 1.1603E+2
118158, 1.398E-4,-1.6217E+2
119263, 7.4459E-5,-1.0015E+2
120368, 1.2366E-4,-5.5624E+1
121474, 1.7441E-4,-2.1031E+1
122579, 2.266E-4, 6.7386E+1
123684, 1.9857E-4, 1.62E+2
124789, 1.4457E-4,-7.1097E+1
125895, 1.5125E-4, 5.0782E+1
127000, 1.9697E-4, 1.5767E+2
128105, 1.3673E-4,-1.1704E+2
129210, 1.1114E-4,-4.1306E+1
130316, 9.8574E-5,-6.7978E-1
131421, 1.6595E-4, 7.3181E+1
132526, 2.1392E-4, 1.3862E+2
133631, 2.0064E-4,-1.4531E+2
134737, 1.6492E-4,-8.2562E+1
135842, 3.5877E-5,-3.6502E+1
136947, 1.1398E-4,-5.8318E+1
138053, 1.5931E-4, 1.3788E+1
139158, 1.8134E-4, 7.7213E+1
140263, 1.8944E-4, 1.5406E+2
141368, 2.1156E-4,-1.3793E+2
142474, 2.2438E-4,-5.9918E+1
143579, 2.3298E-4, 1.3737E+1
144684, 2.1677E-4, 7.2648E+1
145789, 1.6145E-4, 1.5422E+2
146895, 6.6619E-5,-1.488E+2
148000, 2.2243E-5,-1.3033E+2
149105, 4.6506E-5,-1.3082E+2
150210, 8.1891E-5,-5.5261E+1
151316, 5.8801E-5, 4.3878E+1
152421, 6.4148E-5, 7.7933E+1
153526, 9.1334E-5, 1.6141E+2
154631, 7.7994E-5,-1.3318E+2
155737, 8.4619E-5,-6.1503E+1
156842, 2.861E-5, 6.9149E+1
157947, 4.8406E-5,-4.8256E+1
159053, 2.3268E-5,-8.2605E+1
160158, 8.8588E-5, 3.2347E+1
161263, 7.8284E-5, 1.0312E+2
162368, 1.3275E-4, 1.7932E+2
163474, 1.6527E-4,-7.6128E+1
164579, 1.0498E-4, 1.0046E+1
165684, 5.9284E-5, 3.2296E+1
166789, 5.2575E-5, 7.8532E+1
167895, 8.2348E-5, 1.321E+2
169000, 8.2037E-5, 1.4835E+2
170105, 6.5871E-5,-1.3478E+2
171210, 1.0885E-4,-1.2368E+2
172316, 1.4561E-4,-2.2194E+1
173421, 7.471E-5, 5.5918E+1
174526, 7.4943E-5, 6.2367E+1
175631, 1.5094E-4, 1.6291E+2
176737, 1.5776E-4,-1.0335E+2
177842, 2.1324E-5, 6.0213E+1
178947, 6.7739E-5,-8.3482E+0
180053, 1.8344E-5, 2.8401E+1
181158, 6.2475E-5, 4.7916E+1
182263, 7.261E-5, 1.6568E+2
183368, 4.3655E-5, 8.7454E+1
184474, 5.968E-5,-1.4299E+2
185579, 1.9505E-4,-2.2143E+1
186684, 1.0942E-4, 1.3774E+2
187789, 6.2039E-5, 4.7227E+0
188895, 1.1107E-4, 1.3782E+2
190000, 4.1968E-5,-4.3739E+1
191105, 8.1041E-5, 1.2636E+2
192210, 1.3664E-4,-1.1156E+2
193316, 7.2152E-5, 1.328E+0
194421, 5.5497E-5, 2.4541E+0
195526, 4.3178E-5, 5.993E+1
196631, 3.8361E-5, 1.2579E+2
197737, 4.0125E-5,-1.5009E+2
198842, 3.4234E-5,-8.0556E+1
199947, 2.0505E-5,-3.2775E+1
201053, 2.4988E-5,-2.2972E+1
202158, 3.2719E-5, 4.4957E+1
203263, 4.6294E-5, 1.0359E+2
204368, 1.9222E-5, 1.3961E+2
205474, 5.5443E-5,-1.6682E+2
206579, 6.7266E-5,-7.9367E+1
207684, 7.864E-5,-9.782E+0
208789, 6.0225E-5, 7.5302E+1
209895, 5.7663E-5, 1.5611E+2
211000, 2.9946E-5,-1.4191E+2
212105, 8.5302E-6, 1.1169E+2
213210, 5.9218E-5,-1.3113E+2
214316, 3.7764E-5,-6.1295E+1
215421, 3.644E-5,-1.8464E+1
216526, 2.7919E-5, 5.8212E+1
217631, 2.7007E-5, 6.0801E+1
218737, 4.825E-5, 1.3377E+2
219842, 2.9004E-5,-1.359E+2
220947, 2.974E-5,-7.6774E+1
222052, 2.0509E-5, 9.0909E+1
223158, 1.5684E-5,-9.4639E+1
224263, 3.1918E-5,-2.4239E+1
225368, 4.8146E-5, 1.0802E+2
226474, 1.8815E-5,-1.3779E+2
227579, 2.2538E-5,-8.9366E+1
228684, 3.7866E-5, 5.5302E+1
229789, 4.1179E-5,-1.4205E+2
230895, 2.8048E-5, 4.5722E+1
232000, 1.3926E-5,-1.1353E+2
233105, 1.1223E-5, 1.6198E+2
234210, 1.966E-6,-1.1494E+2
235316, 4.1427E-5,-5.5227E+1
236421, 4.2887E-5, 1.1924E+2
237526, 6.2803E-5, 2.864E+1
238631, 9.0176E-5, 1.2542E+2
239737, 6.2489E-5,-1.4935E+2
240842, 1.8909E-5,-8.657E+1
241947, 2.0367E-5,-9.0779E+1
243052, 3.1248E-5, 2.6954E+1
244158, 2.6856E-5,-9.0005E+0
245263, 4.6614E-5, 9.9951E+1
246368, 3.4862E-5,-1.5898E+2
247474, 2.5942E-5, 1.3997E+2
248579, 2.9854E-5,-5.1512E+1
249684, 3.1239E-5,-1.0368E+2
250789, 6.2458E-5, 3.3019E+1
251895, 2.0543E-5,-1.3906E+1
253000, 6.5299E-5,-2.5598E+0
254105, 1.7668E-5,-1.1239E+2
255210, 1.5459E-4, 1.0226E+2
256316, 5.4018E-5,-4.6456E+1
257421, 7.3093E-5,-1.7205E+2
258526, 4.4336E-5,-8.7602E+0
259631, 3.0477E-4, 9.8556E+1
260737, 3.6616E-4,-3.0033E+1
261842, 4.8876E-4,-1.2713E+2
262947, 7.8294E-4, 5.8646E+1
264052, 6.6337E-4,-1.3335E+2
265158, 5.2968E-4, 3.0133E+1
266263, 1.4628E-4,-3.2489E+1
267368, 5.171E-4,-7.5447E+1
268474, 1.2379E-3,-1.7009E+2
269579, 7.6759E-4, 4.4335E+1
270684, 2.8875E-4,-1.3577E+2
271789, 3.0871E-4, 6.4225E+1
272895, 2.2417E-4,-1.3742E+2
274000, 2.4982E-4, 3.1558E+0
275105, 3.7704E-4, 1.3321E+2
276210, 1.2625E-4,-6.8009E+1
277316, 2.9639E-5, 1.2485E+1
278421, 9.816E-5, 1.591E+2
279526, 3.619E-5,-1.1924E+2
280631, 4.9592E-5, 4.8781E+1
281737, 2.1325E-5, 1.7275E+2
282842, 2.7509E-5,-8.1768E+1
283947, 7.238E-5, 9.2274E+1
285052, 1.9451E-5,-1.7461E+2
286158, 4.959E-5,-1.0735E+2
287263, 3.1049E-5, 5.9911E+1
288368, 3.6189E-5,-1.3109E+2
289474, 4.1085E-5,-6.7304E+1
290579, 5.2477E-5,-4.9627E+1
291684, 3.4119E-5, 1.1944E+1
292789, 8.1482E-5, 1.8549E+1
293895, 5.2375E-5, 5.3148E+1
295000, 6.0561E-5, 9.1465E+1
296105, 3.6541E-5, 1.4511E+2
297210, 4.1011E-5, 1.4583E+2
298316, 2.0544E-5, 1.6889E+2
299421, 2.2791E-5,-9.881E+1
300526, 3.0158E-6, 7.513E+1
301631, 1.3654E-5,-3.3661E+1
302737, 5.3312E-6,-1.7383E+2
303842, 1.3428E-5, 1.1628E+2
304947, 2.2631E-5,-1.3031E+2
306052, 3.9006E-5,-1.1857E+2
307158, 2.9555E-5,-7.048E+1
308263, 3.6596E-5,-8.1129E+1
309368, 3.2161E-5,-6.9887E+0
310473, 2.7772E-5,-3.3584E+1
311579, 2.5035E-5, 2.8592E+0
312684, 2.7296E-5,-2.1259E+0
313789, 4.5081E-5, 2.903E+1
314895, 4.0101E-5, 6.2481E+1
316000, 3.0112E-5, 1.1357E+2
317105, 4.5201E-5, 1.1546E+2
318210, 2.961E-5, 1.257E+2
319316, 1.6296E-5, 1.2975E+2
320421, 2.7656E-5, 1.4718E+2
321526, 6.4294E-5,-1.6007E+2
322631, 5.1843E-5,-1.4129E+2
323737, 2.844E-5,-7.6855E+1
324842, 3.4522E-5,-1.2043E+2
325947, 3.6381E-5,-5.3203E+1
327052, 5.5756E-5,-9.9325E+1
328158, 6.3247E-5, 1.5135E+1
329263, 1.5688E-5, 1.5232E+2
330368, 9.3137E-5,-7.0071E+1
331473, 3.9026E-5, 5.8866E+1
332579, 5.7616E-6,-4.5985E+1
333684, 1.0663E-6, 5.6847E+1
334789, 7.1628E-5, 1.0879E+1
335895, 7.8146E-5, 6.3427E+1
337000, 3.7034E-5, 6.6911E+1
338105, 1.7414E-4, 1.1446E+2
339210, 1.1303E-4,-2.9331E+1
340316, 1.8502E-4,-1.7828E+2
341421, 5.8562E-4, 1.3778E+2
342526, 8.8424E-4,-1.9491E+1
343631, 4.9325E-4,-1.6483E+2
344737, 1.1505E-4,-4.7883E+1
345842, 4.558E-5,-1.5274E+1
346947, 4.3548E-5,-7.1175E+1
348052, 6.0031E-5, 7.1384E+0
349158, 4.3414E-5,-8.3743E+1
350263, 2.8161E-5, 8.2711E+1
351368, 9.4696E-5, 1.6751E+1
352473, 4.0521E-4,-1.3541E+2
353579, 2.9926E-4, 6.1721E+1
354684, 1.2124E-4, 1.0172E+2
355789, 1.5553E-4,-6.1724E+1
356895, 1.4598E-4, 4.7929E+1
358000, 1.5949E-4, 1.1566E+2
359105, 1.0398E-4, 1.251E+2
360210, 7.9894E-5, 1.4071E+2
361316, 1.1806E-4,-1.6055E+2
362421, 2.2138E-4,-1.6452E+2
363526, 1.4684E-4,-1.4555E+2
364631, 1.5934E-4,-2.0222E+1
365737, 6.5242E-5,-8.036E+1
366842, 5.3792E-5, 1.565E+2
367947, 2.7099E-4, 2.4012E+1
369052, 3.0177E-4,-3.6495E+1
370158, 2.5487E-4,-1.5945E+2
371263, 4.0297E-4, 1.5384E+1
372368, 6.1578E-4,-1.3037E+2
373473, 4.0753E-4, 1.2187E+2
374579, 3.3934E-4,-3.7766E+0
375684, 1.7942E-4,-1.7329E+2
376789, 2.1848E-4, 7.137E+1
377895, 1.367E-4, 7.3927E+1
379000, 1.8093E-4, 1.179E+2
380105, 1.3556E-4, 1.5087E+2
381210, 1.6378E-4, 1.4078E+2
382316, 2.1334E-4, 1.7894E+2
383421, 1.6783E-4,-1.0578E+2
384526, 2.1929E-4,-1.15E+2
385631, 8.3607E-5,-5.6945E+1
386737, 2.095E-4,-5.0451E+1
387842, 1.5416E-4, 5.4602E+0
388947, 6.2363E-5,-2.0314E+1
390052, 1.8387E-4, 3.2602E+0
391158, 2.0543E-5,-9.6405E-1
392263, 2.5907E-5, 1.628E+2
393368, 1.4611E-4, 1.3924E+2
394473, 1.0322E-4,-1.1721E+1
395579, 2.4239E-4, 3.4706E+1
396684, 8.4306E-5, 2.1368E+0
397789, 1.142E-4, 1.1158E+2
398894, 2.1501E-4, 9.2462E+1
400000, 1.3435E-4, 1.1758E+2
401105, 4.3922E-4, 1.4692E+2
402210, 2.6803E-4,-1.7426E+2
403316, 2.934E-4,-1.5778E+2
404421, 3.104E-4,-1.2678E+2
405526, 3.6382E-4,-1.1176E+2
406631, 3.7838E-4,-5.1779E+1
407737, 6.0442E-4,-5.43E+1
408842, 2.14E-4, 6.0315E+0
409947, 2.7006E-4, 6.3062E+0
411052, 2.2042E-4, 7.4794E+1
412158, 2.2237E-4,-1.2989E+2
413263, 3.3661E-4, 6.0076E+1
414368, 4.3278E-4,-6.889E+1
415473, 3.8024E-4,-4.9543E+1
416579, 1.0867E-3, 1.0252E+1
417684, 9.7732E-4, 7.3433E+1
418789, 9.0527E-4,-1.6683E+2
419894, 6.3593E-2,-1.4377E+2
421000, 3.9374E-1, 8.5339E+1
422105, 4.0119E-1,-6.7908E+1

