NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:07:10",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 2.3795E-4, 9.0574E+1
-18895, 3.6005E-4,-1.7998E+2
-17789, 3.2096E-4,-1.7045E+2
-16684, 3.1853E-4,-1.5888E+2
-15579, 4.2847E-4,-1.4283E+2
-14474, 4.4319E-4,-8.9312E+1
-13368, 4.6928E-4,-6.8405E+1
-12263, 3.1349E-4,-3.3883E+1
-11158, 4.764E-4,-1.7498E+1
-10053, 2.9909E-4, 3.1973E+1
-8947, 2.9882E-4, 1.2718E+2
-7842, 4.8339E-4, 5.4494E+1
-6737, 7.0662E-4,-6.0649E+1
-5632, 4.762E-4,-1.2504E+2
-4526, 9.3644E-4,-2.9154E+1
-3421, 1.1352E-3, 3.0929E+1
-2316, 1.1004E-3, 1.3117E+2
-1211, 5.6376E-2, 1.7506E+2
-105, 3.8447E-1, 4.9588E+1
1000, 4.3E-1,-1.006E+2
2105, 1.4459E-1, 2.6386E+1
3211, 1.4494E-1,-1.7964E+2
4316, 1.1119E-1,-2.253E+1
5421, 1.2188E-1, 1.6411E+2
6526, 1.9318E-1,-8.1628E+0
7632, 1.3707E-1,-1.5799E+2
8737, 8.1526E-2, 1.1655E+2
9842, 8.0344E-2,-3.4904E+1
10947, 5.3056E-2, 1.0055E+2
12053, 3.3055E-2,-1.3753E+2
13158, 9.7629E-3, 1.7444E+2
14263, 2.7536E-2,-2.3112E+0
15368, 2.1368E-2,-1.1971E+2
16474, 1.3172E-2, 4.4451E+1
17579, 7.0822E-3, 1.2412E+2
18684, 2.8882E-3,-1.3215E+2
19789, 4.8396E-3,-2.3086E+1
20895, 9.9057E-3, 1.254E+2
22000, 4.9746E-3,-1.0539E+2
23105, 4.3792E-3,-4.9684E+1
24211, 2.5555E-3, 6.104E+1
25316, 1.0449E-3,-1.5225E+2
26421, 1.8867E-3,-3.8837E+0
27526, 1.0971E-3, 8.6072E+1
28632, 1.7993E-3, 1.2903E+2
29737, 1.2308E-3, 1.6137E+2
30842, 1.533E-3,-1.3268E+2
31947, 1.7258E-3,-5.3244E+1
33053, 2.1652E-3, 6.1011E+1
34158, 3.8762E-3,-1.7197E+2
35263, 4.0881E-3,-6.5727E+1
36368, 4.6332E-3, 1.8361E+0
37474, 5.5913E-3, 9.7344E+1
38579, 3.2725E-3, 1.6962E+2
39684, 4.2949E-3,-1.4932E+2
40789, 5.8788E-3,-5.9323E+1
41895, 3.5217E-3, 2.6724E+0
43000, 5.017E-3, 6.8356E+1
44105, 3.3365E-3, 1.6182E+2
45210, 2.1187E-3,-1.749E+2
46316, 2.8948E-3,-9.2539E+1
47421, 1.3277E-3, 8.9291E+0
48526, 2.0111E-3, 1.5167E+1
49632, 3.0254E-3, 1.5507E+2
50737, 1.5585E-3,-4.9804E+1
51842, 1.005E-3,-4.132E+1
52947, 3.3608E-3, 9.7156E+1
54053, 1.8674E-3,-1.2856E+2
55158, 7.939E-4,-1.3138E+2
56263, 1.5438E-3,-4.6224E+1
57368, 7.9463E-4,-6.5869E+1
58474, 1.912E-3, 7.088E+1
59579, 3.9327E-4,-1.5195E+2
60684, 6.4802E-4,-1.4842E+2
61789, 8.8238E-4, 2.9423E+1
62895, 9.5849E-4, 1.6668E+2
64000, 5.4817E-4,-6.4157E+1
65105, 5.6237E-4,-4.946E+1
66210, 6.1131E-4, 8.7589E+1
67316, 8.0203E-5,-4.7928E+0
68421, 3.9548E-4, 1.7419E+2
69526, 3.5608E-4, 1.1168E+1
70632, 3.279E-4, 6.7703E+1
71737, 5.4774E-4, 1.799E+2
72842, 7.1473E-4,-1.1052E+2
