NA, FW_VERSION, FW_DATE 
73947, 9.44E-4,-3.7739E+1
75053, 7.0114E-4, 1.4871E+1
76158, 4.8207E-4, 1.281E+2
77263, 4.4976E-4,-1.1756E+2
78368, 5.8013E-4,-1.6696E+1
79474, 5.6811E-4, 6.7847E+1
80579, 5.3839E-4, 1.4248E+2
81684, 5.5836E-4,-1.5552E+2
82789, 7.1004E-4,-6.9066E+1
83895, 2.1126E-4,-1.7496E+0
85000, 5.2673E-4,-3.8177E+0
86105, 7.2727E-4, 8.9275E+1
87210, 1.1306E-4, 1.579E+2
88316, 4.6418E-4, 1.444E+2
89421, 6.1776E-4,-1.7744E+2
90526, 9.8141E-4,-9.5401E+1
91632, 8.7374E-4,-9.4757E+0
92737, 7.8836E-4, 5.2431E+1
93842, 6.2106E-4, 1.4613E+2
94947, 3.6277E-4,-1.4141E+2
96053, 2.2237E-4,-1.2992E+2
97158, 1.9167E-4,-1.0965E+2
98263, 2.5953E-4,-5.6592E+1
99368, 3.6168E-4,-3.4093E+1
100474, 2.8578E-4, 4.8329E+1
101579, 3.0279E-4, 9.8556E+1
102684, 1.5594E-4, 1.4903E+2
103789, 1.4913E-4,-1.4574E+2
104895, 6.2797E-5,-1.6494E+2
106000, 1.5976E-4,-1.0808E+2
107105, 2.8284E-4,-2.3394E+1
108210, 2.1228E-4, 3.7406E+1
109316, 3.1504E-4, 9.9996E+1
110421, 2.8896E-4, 1.5186E+2
111526, 3.3945E-4,-1.5249E+2
112632, 2.7024E-4,-8.5224E+1
113737, 2.0099E-4,-3.7726E+1
114842, 1.021E-4, 2.9204E+1
115947, 6.9511E-5,-1.9801E+1
117053, 1.781E-4, 4.9044E+1
118158, 2.1387E-4, 1.0749E+2
119263, 3.2456E-4, 1.7514E+2
120368, 3.2285E-4,-1.1158E+2
121474, 3.2774E-4,-5.5611E+1
122579, 2.8378E-4,-1.8196E+0
123684, 2.9379E-4, 4.0442E+1
124789, 2.8694E-4, 9.9158E+1
125895, 2.2276E-4, 1.4489E+2
127000, 2.0803E-4,-1.7164E+2
128105, 1.8028E-4,-1.4335E+2
129210, 2.4614E-4,-8.9986E+1
130316, 2.5779E-4,-1.6654E+1
131421, 2.5299E-4, 5.0136E+1
132526, 2.0088E-4, 1.2309E+2
133631, 1.4183E-4, 1.6711E+2
134737, 1.0638E-4,-1.4865E+2
135842, 1.4364E-4,-1.194E+2
136947, 1.3927E-4,-6.6289E+1
138053, 1.3817E-4,-9.2491E+0
139158, 1.5876E-4, 2.7375E+1
140263, 1.2473E-4, 1.0561E+2
141368, 1.378E-4, 1.548E+2
142474, 9.9035E-5,-1.1087E+2
143579, 7.7243E-5,-4.6173E+1
144684, 8.5299E-5, 1.7713E+1
145789, 4.8741E-5,-5.1279E+0
146895, 1.0456E-4, 4.59E+1
148000, 1.4628E-4, 1.0285E+2
149105, 1.4317E-4, 1.5693E+2
150210, 1.1952E-4,-1.4145E+2
151316, 1.3649E-4,-1.1705E+2
152421, 1.4849E-4,-5.1446E+1
153526, 1.3371E-4, 1.3181E+1
154631, 7.6287E-5, 7.6027E+1
155737, 5.2195E-5, 7.3287E+1
156842, 1.232E-4, 1.297E+2
157947, 1.0917E-4,-1.7031E+2
159053, 1.7224E-4,-1.1914E+2
160158, 1.6545E-4,-5.9038E+1
161263, 1.6564E-4,-9.4016E+0
162368, 1.7647E-4, 4.8443E+1
163474, 1.1417E-4, 8.7676E+1
164579, 1.752E-4, 1.3689E+2
165684, 1.7237E-4,-1.4391E+2
166789, 1.1491E-4,-9.4669E+1
167895, 1.2764E-4,-3.36E+1
169000, 1.3878E-4, 2.9346E+1
170105, 1.1922E-4, 7.2081E+1
171210, 2.0578E-4, 1.3284E+2
172316, 1.2602E-4,-1.3847E+2
173421, 1.2326E-4,-1.2742E+2
174526, 2.5185E-4,-3.7164E+1
175631, 3.5073E-5, 9.8207E+1
176737, 9.7261E-6, 5.0632E+1
177842, 1.0534E-4, 7.5712E+1
178947, 4.0246E-5, 9.3746E+1
180053, 1.4989E-4, 1.6727E+2
181158, 1.1328E-4,-6.8144E+1
182263, 5.6719E-5,-1.6297E+2
183368, 1.1392E-4,-2.1993E+1
184474, 3.5632E-5,-2.265E+1
185579, 1.8113E-4, 2.7603E-1
186684, 2.46E-4, 1.3524E+2
187789, 4.7224E-5, 1.5036E+2
188895, 1.5025E-4, 1.6815E+2
190000, 1.2938E-4,-9.2322E+1
191105, 4.6311E-5,-6.0905E+0
192210, 7.8262E-5,-6.5576E+1
193316, 1.2052E-4, 4.9079E+1
194421, 5.3479E-5, 9.2639E+1
195526, 7.8561E-5, 1.4578E+2
196631, 6.3755E-5,-1.5713E+2
197737, 6.9616E-5,-1.1239E+2
198842, 7.2104E-5,-2.6102E+1
199947, 6.2132E-5, 9.7792E+0
201053, 8.3461E-5, 7.6061E+1
202158, 7.5596E-5, 1.119E+2
203263, 1.0068E-4,-1.7029E+2
204368, 6.7773E-5,-8.3971E+1
205474, 4.9518E-5,-2.2286E+1
206579, 6.0843E-5, 2.9843E+1
207684, 4.3996E-5, 3.3659E+1
208789, 7.8409E-5, 1.054E+2
209895, 6.1512E-5, 1.6058E+2
211000, 8.0437E-5,-1.225E+2
212105, 1.5728E-5,-1.8906E+1
213210, 4.3493E-5,-7.1312E+1
214316, 3.2649E-5,-2.3004E+1
215421, 5.6902E-5, 3.7984E+1
216526, 2.8049E-5, 8.3886E+1
217631, 4.4587E-5, 6.7133E+1
218737, 6.4849E-5, 1.2413E+2
219842, 6.4857E-5,-1.6415E+2
220947, 8.2106E-5,-9.0564E+1
222052, 6.0468E-5,-3.0016E+1
223158, 6.9845E-5, 1.0815E+1
224263, 6.2625E-5, 3.7969E+1
225368, 1.0056E-4, 1.16E+2
226474, 6.0505E-5,-1.5333E+2
227579, 7.2822E-5,-1.1898E+2
228684, 6.7469E-5, 7.6341E+0
229789, 4.1319E-5,-6.1547E+1
230895, 3.2438E-5, 6.1856E+1
232000, 3.254E-5,-6.4311E+0
233105, 4.0137E-5, 1.0807E+2
234210, 1.7925E-5, 1.1241E+2
235316, 5.9954E-5,-1.1078E+2
236421, 4.6665E-5, 1.4581E+2
237526, 1.1663E-4,-3.4645E+1
238631, 7.1326E-5, 7.7911E+1
239737, 3.8745E-5, 9.2579E+1
240842, 6.0568E-5,-1.6871E+2
241947, 2.8212E-5,-1.7539E+2
243052, 4.9819E-5,-8.1141E+1
244158, 4.4126E-5,-1.2171E+2
245263, 9.9803E-5,-4.2833E+0
246368, 1.3094E-5,-1.7261E+2
247474, 5.9403E-5, 9.1523E+1
248579, 8.5149E-5,-9.9353E+1
249684, 6.8252E-5, 1.4228E+2
250789, 9.3405E-5,-3.7955E+1
251895, 1.1155E-4,-1.4433E+2
253000, 1.3331E-4, 3.3267E+1
254105, 1.0871E-4,-1.0792E+2
255210, 1.5938E-4, 5.8365E+1
256316, 8.3285E-5,-4.719E+1
257421, 3.8822E-4, 1.496E+2
258526, 3.6755E-4,-4.7715E+1
259631, 8.1114E-5,-9.0379E+1
260737, 2.8562E-4, 1.2266E+2
261842, 3.6677E-4,-1.4345E+2
262947, 6.8195E-4, 3.3344E+0
264052, 7.6622E-4, 1.6718E+2
265158, 5.7153E-4,-2.2294E+1
266263, 7.3001E-4, 1.7741E+2
267368, 6.0963E-4, 1.1797E+1
268474, 3.3602E-4, 1.6882E+2
269579, 2.0853E-4,-2.3413E+1
270684, 1.5412E-4,-1.363E+2
271789, 3.3538E-4, 3.77E+1
272895, 4.0651E-4,-1.5681E+2
274000, 4.0991E-4,-1.6993E+1
275105, 3.2346E-4, 1.3901E+2
276210, 1.2061E-4,-4.8952E+1
277316, 1.2053E-4,-3.7756E+1
278421, 1.8206E-4, 1.2124E+2
279526, 6.1035E-5,-1.3768E+2
280631, 8.0469E-5,-1.3666E+2
281737, 1.1602E-5,-2.4347E+1
282842, 9.6507E-5,-9.7022E+1
283947, 7.7809E-5, 6.2529E+1
285052, 4.9738E-5,-1.5189E+0
286158, 8.4697E-5,-1.6697E+2
287263, 4.3494E-5, 3.2657E+1
288368, 6.7596E-5,-1.3314E+2
289474, 2.0543E-5,-1.573E+2
290579, 1.0455E-4,-6.8866E+1
291684, 2.0275E-5, 2.6562E+1
292789, 6.8081E-5, 1.3543E+1
293895, 1.9661E-5,-1.9057E+1
295000, 9.4724E-5, 7.1033E+1
296105, 3.8302E-5, 1.4025E+2
297210, 6.0141E-5, 1.5442E+2
298316, 5.1581E-6, 6.7006E+1
299421, 5.1884E-5,-1.6388E+2
300526, 1.7192E-5, 1.6614E+2
301631, 2.9377E-5,-1.1202E+2
302737, 3.644E-5,-1.6954E+2
303842, 3.0775E-5,-5.9749E+1
304947, 1.6319E-5,-8.49E+1
306052, 6.4065E-6, 1.4323E+2
307158, 2.6226E-5,-1.0576E+2
308263, 7.2078E-6, 1.2324E+2
309368, 8.7534E-6,-2.0866E+1
310473, 2.7296E-5,-1.1252E+2
311579, 2.8373E-5,-1.6128E+1
312684, 4.4611E-5,-4.1516E+1
313789, 4.2082E-5, 2.2164E+1
314895, 7.0861E-5, 2.6804E+1
316000, 7.4413E-5, 9.3691E+1
317105, 7.7694E-5, 1.1369E+2
318210, 5.5443E-5, 1.3733E+2
319316, 5.5049E-5, 1.6434E+2
320421, 4.5856E-5,-1.5228E+2
321526, 5.6919E-5,-1.3646E+2
322631, 4.0341E-5,-1.144E+2
323737, 3.2621E-5,-9.4224E+1
324842, 1.7284E-5, 2.6606E+1
325947, 2.1981E-5,-1.8287E+1
327052, 4.5201E-5,-1.3319E+2
328158, 5.5044E-5, 8.7822E+0
329263, 3.1831E-5,-1.7995E+2
330368, 9.6283E-5,-7.3737E+1
331473, 3.5523E-5, 1.7581E+1
332579, 3.2048E-5, 2.165E+1
333684, 1.0458E-5,-1.6565E+1
334789, 7.293E-5, 1.9863E+1
335895, 1.0827E-4, 6.4718E+1
337000, 1.6297E-5, 1.2197E+2
338105, 1.7072E-4, 1.0998E+2
339210, 1.2545E-4,-2.6068E+1
340316, 2.0086E-4,-1.6003E+2
341421, 7.2967E-4, 1.5122E+2
342526, 1.4681E-3, 2.4067E+1
343631, 1.4892E-3,-1.2452E+2
344737, 4.2043E-4, 2.6947E+1
345842, 4.2654E-5, 1.1692E+2
346947, 4.7506E-5,-9.6021E+1
348052, 5.8472E-5, 8.7231E+0
349158, 4.1185E-5,-1.2967E+2
350263, 6.877E-6,-1.2678E+1
351368, 1.3692E-4, 1.6639E+1
352473, 4.5856E-4,-1.3512E+2
353579, 3.18E-4, 5.5039E+1
354684, 8.7823E-5, 1.1694E+2
355789, 9.5369E-5, 2.1432E+1
356895, 9.5994E-5, 3.5866E+1
358000, 1.4333E-4, 1.2169E+2
359105, 9.8523E-5, 1.2856E+2
360210, 9.7354E-5, 1.4684E+2
361316, 9.5144E-5,-1.2001E+2
362421, 2.0932E-4,-1.6842E+2
363526, 1.2269E-4,-1.5226E+2
364631, 1.5375E-4,-3.5572E+1
365737, 5.2186E-5,-6.8115E+1
366842, 6.4496E-5, 1.6406E+2
367947, 2.6918E-4, 1.3098E+1
369052, 2.9877E-4,-3.5398E+1
370158, 2.5661E-4,-1.5812E+2
371263, 4.4025E-4, 1.1523E+1
372368, 6.6789E-4,-1.3104E+2
373473, 4.5891E-4, 1.2178E+2
374579, 3.4174E-4,-2.9306E+0
375684, 2.1899E-4,-1.6619E+2
376789, 2.7939E-4, 6.8844E+1
377895, 1.0399E-4, 7.6956E+1
379000, 1.7092E-4, 1.1576E+2
380105, 1.2472E-4, 1.4621E+2
381210, 1.7276E-4, 1.5022E+2
382316, 2.0029E-4, 1.7909E+2
383421, 1.6884E-4,-1.1673E+2
384526, 1.7515E-4,-1.2367E+2
385631, 1.1439E-4,-6.0941E+1
386737, 1.919E-4,-4.9187E+1
387842, 1.458E-4,-3.1723E+0
388947, 3.932E-5,-2.0908E+1
390052, 2.1363E-4, 3.6557E+0
391158, 1.0874E-5, 1.5109E+1
392263, 3.2548E-5, 1.1097E+2
393368, 1.4945E-4, 1.3505E+2
394473, 8.9061E-5,-1.5856E+1
395579, 2.5088E-4, 3.7738E+1
396684, 8.3665E-5,-6.2759E-1
397789, 1.1602E-4, 1.0652E+2
398894, 1.9408E-4, 9.3783E+1
400000, 1.4033E-4, 1.0873E+2
401105, 4.3328E-4, 1.4394E+2
402210, 2.7986E-4,-1.7268E+2
403316, 3.0454E-4,-1.6034E+2
404421, 3.1777E-4,-1.2581E+2
405526, 3.6525E-4,-1.1297E+2
406631, 4.0535E-4,-5.0508E+1
407737, 5.8602E-4,-5.9473E+1
408842, 2.4207E-4, 1.4082E+1
409947, 2.9337E-4, 1.9006E+0
411052, 2.256E-4, 7.4163E+1
412158, 2.1068E-4,-1.3182E+2
413263, 3.3291E-4, 6.0645E+1
414368, 4.0538E-4,-7.1294E+1
415473, 3.8761E-4,-5.1818E+1
416579, 1.1192E-3, 1.0789E+1
417684, 9.6327E-4, 7.1937E+1
418789, 9.1648E-4,-1.6728E+2
419894, 6.3012E-2,-1.4444E+2
421000, 3.9294E-1, 8.4852E+1
422105, 4.0193E-1,-6.8232E+1

