NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:18:37",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 4.944E-6,-9.8667E+1
-18895, 8.7981E-6,-6.7499E+1
-17789, 6.1872E-6, 2.9582E+1
-16684, 5.1263E-6, 1.0305E+1
-15579, 1.4385E-6, 1.271E+2
-14474, 4.849E-6, 7.0398E+1
-13368, 6.4263E-6, 1.7936E+2
-12263, 7.4959E-6,-1.452E+2
-11158, 4.1285E-6,-4.249E+1
-10053, 5.2983E-6,-7.9964E+1
-8947, 1.1793E-5,-1.0434E+1
-7842, 1.2195E-5, 1.6004E+1
-6737, 1.9388E-5, 9.3439E+1
-5632, 8.7942E-6, 9.8306E+1
-4526, 1.994E-5, 1.4832E+2
-3421, 1.7047E-5, 1.712E+2
-2316, 3.8256E-5,-1.1078E+2
-1211, 8.121E-5, 3.7711E+0
-105, 1.5073E-3, 4.7578E+1
1000, 1.143E-2,-8.7361E+1
2105, 1.693E-2, 1.2898E+2
3211, 8.785E-3,-7.0052E+0
4316, 2.3347E-3,-1.0425E+2
5421, 3.5675E-4,-1.5484E+2
6526, 4.6625E-4, 2.7149E+1
7632, 3.6343E-3,-2.0658E+1
8737, 3.778E-3,-1.5286E+2
9842, 4.5738E-3, 1.6536E+2
10947, 4.4028E-3, 1.7357E+1
12053, 2.0836E-3,-1.0041E+2
13158, 1.6155E-3, 1.3776E+2
14263, 2.8855E-3, 5.5291E+1
15368, 1.0637E-3, 1.2377E+2
16474, 3.4229E-3,-9.7947E+1
17579, 2.5121E-4,-4.6604E+1
18684, 1.8251E-3, 5.6125E+1
19789, 1.3105E-3,-1.0886E+2
20895, 3.6122E-4, 6.2336E+1
22000, 6.6959E-4, 1.0272E+2
23105, 2.3455E-4, 1.3725E+2
24211, 1.1343E-4,-1.7822E+2
25316, 1.0277E-3,-1.6077E+2
26421, 1.1069E-3,-5.5188E+1
27526, 1.062E-3, 8.9854E+0
28632, 8.9999E-4, 1.1209E+2
29737, 3.9043E-4,-1.7903E+2
30842, 1.5121E-4, 4.9603E+0
31947, 1.8629E-4, 1.4323E+2
33053, 3.304E-4,-1.3923E+2
34158, 3.8755E-5,-6.2672E+1
35263, 5.4734E-4,-7.3257E+1
36368, 1.5304E-4,-1.0206E+1
37474, 7.4214E-4, 5.5576E+1
38579, 6.3554E-4, 4.0019E+1
39684, 1.5207E-3,-1.7118E+2
40789, 4.3087E-4,-1.1546E+2
41895, 1.018E-3,-2.7655E+1
43000, 4.2055E-4, 9.7607E+1
44105, 4.9862E-4, 5.759E+1
45210, 4.9648E-4, 1.5555E+2
46316, 2.6226E-4,-6.5967E+1
47421, 7.8763E-4,-8.2202E+1
48526, 5.9498E-4, 1.2915E+2
49632, 7.7954E-4,-1.6617E-1
50737, 7.233E-4, 1.7674E+2
51842, 8.2895E-4, 5.7134E+1
52947, 8.729E-4,-9.5081E+1
54053, 8.8328E-4, 1.6838E+2
55158, 8.7202E-4, 5.3833E-1
56263, 4.9668E-4,-8.4387E+1
57368, 8.7388E-4, 7.4336E+1
58474, 4.8283E-4,-1.4102E+2
59579, 6.3361E-4, 1.4395E+2
60684, 7.2857E-4,-5.9161E+1
61789, 4.3001E-5, 3.5847E+1
62895, 4.1337E-4, 5.0905E+1
64000, 3.7494E-4,-1.4328E+2
65105, 3.2666E-4, 1.2916E+1
66210, 2.0588E-4, 1.1173E+2
67316, 2.6482E-4, 1.6942E+2
68421, 2.5602E-4,-9.0229E+1
69526, 6.8055E-5, 1.3275E+2
70632, 1.9333E-4,-4.6505E+1
71737, 2.2394E-4,-4.7214E+1
72842, 4.5908E-4, 8.4608E+1
