NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:18:40",
CHAN,MEAS,FORMAT
3,S12,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 8.7208E-7,-1.6311E+2
-18895, 7.0077E-6,-6.7684E+1
-17789, 1.45E-6, 1.9328E+1
-16684, 3.0523E-6,-4.8862E+0
-15579, 2.0938E-6,-7.7577E+0
-14474, 3.8132E-6, 7.9709E+1
-13368, 6.1514E-6, 1.7142E+2
-12263, 4.1653E-6, 1.7702E+2
-11158, 7.2539E-6,-4.3743E+1
-10053, 5.9954E-6,-9.7979E+1
-8947, 8.5295E-6,-2.9787E+0
-7842, 8.9606E-6, 2.8398E+1
-6737, 1.5193E-5, 7.7043E+1
-5632, 6.9865E-6, 9.3463E+1
-4526, 1.9902E-5, 1.3743E+2
-3421, 1.581E-5, 1.5566E+2
-2316, 3.5911E-5,-1.1416E+2
-1211, 7.4568E-5, 0E+0
-105, 1.5036E-3, 4.7085E+1
1000, 1.1427E-2,-8.7755E+1
2105, 1.6915E-2, 1.2862E+2
3211, 8.7864E-3,-7.251E+0
4316, 2.3282E-3,-1.0466E+2
5421, 3.6869E-4,-1.5442E+2
6526, 4.6556E-4, 2.6455E+1
7632, 3.6345E-3,-2.1888E+1
8737, 3.7587E-3,-1.5372E+2
9842, 4.5424E-3, 1.6446E+2
10947, 4.3641E-3, 1.681E+1
12053, 2.0721E-3,-1.0124E+2
13158, 1.6139E-3, 1.3734E+2
14263, 2.8781E-3, 5.4336E+1
15368, 1.0417E-3, 1.2232E+2
16474, 3.4014E-3,-9.8962E+1
17579, 2.5266E-4,-4.4079E+1
18684, 1.8138E-3, 5.5039E+1
19789, 1.3057E-3,-1.1078E+2
20895, 3.4276E-4, 6.1274E+1
22000, 6.5458E-4, 1.0123E+2
23105, 2.254E-4, 1.3347E+2
24211, 1.101E-4, 1.7375E+2
25316, 1.0272E-3,-1.6294E+2
26421, 1.1033E-3,-5.7074E+1
27526, 1.0595E-3, 6.7786E+0
28632, 8.9818E-4, 1.1011E+2
29737, 3.9599E-4, 1.787E+2
30842, 1.4758E-4, 3.3604E+0
31947, 1.8078E-4, 1.4495E+2
33053, 3.2325E-4,-1.4057E+2
34158, 4.6083E-5,-3.5462E+1
35263, 5.3365E-4,-7.901E+1
36368, 1.5396E-4,-6.7964E+0
37474, 7.4035E-4, 5.0508E+1
38579, 6.0975E-4, 3.6418E+1
39684, 1.5273E-3,-1.746E+2
40789, 4.1285E-4,-1.1715E+2
41895, 1.005E-3,-3.1274E+1
43000, 4.0886E-4, 9.4121E+1
44105, 5.1614E-4, 5.3026E+1
45210, 4.9965E-4, 1.5255E+2
46316, 2.7085E-4,-7.7378E+1
47421, 7.6764E-4,-8.4562E+1
48526, 5.8086E-4, 1.2482E+2
49632, 7.7933E-4,-3.3604E+0
50737, 7.232E-4, 1.7154E+2
51842, 7.9595E-4, 5.422E+1
52947, 9.0206E-4,-9.8367E+1
54053, 8.4968E-4, 1.6248E+2
55158, 8.5292E-4,-3.0501E+0
56263, 4.928E-4,-8.9595E+1
57368, 8.8809E-4, 7.104E+1
58474, 4.9896E-4,-1.4302E+2
59579, 6.045E-4, 1.413E+2
60684, 6.8163E-4,-6.1705E+1
61789, 4.9757E-5, 1.0638E+1
62895, 4.0932E-4, 4.5282E+1
64000, 3.8773E-4,-1.4913E+2
65105, 3.1377E-4, 1.1253E+1
66210, 1.9062E-4, 1.0013E+2
67316, 2.6904E-4, 1.6733E+2
68421, 2.4741E-4,-9.8723E+1
69526, 5.7915E-5, 1.1433E+2
70632, 2.0338E-4,-5.2083E+1
71737, 2.2107E-4,-5.1891E+1
72842, 4.8231E-4, 8.142E+1
