NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:06:16",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2777E-1,-1.0518E+2
52375000, 8.3534E-1,-1.095E+2
54750000, 8.4211E-1,-1.1397E+2
57125000, 8.5172E-1,-1.1831E+2
59500000, 8.5757E-1,-1.2259E+2
61875000, 8.6868E-1,-1.269E+2
64250000, 8.7571E-1,-1.3095E+2
66625000, 8.8076E-1,-1.3542E+2
69000000, 8.9087E-1,-1.3979E+2
71375000, 8.9513E-1,-1.4413E+2
73750000, 9.0198E-1,-1.4819E+2
76125000, 9.0996E-1,-1.5261E+2
78500000, 9.1097E-1,-1.5729E+2
80875000, 9.156E-1,-1.6209E+2
83250000, 9.1631E-1,-1.6686E+2
85625000, 9.1761E-1,-1.7187E+2
88000000, 9.207E-1,-1.7698E+2
90375000, 9.1633E-1, 1.7743E+2
92750000, 9.1259E-1, 1.7125E+2
95125000, 8.9795E-1, 1.6463E+2
97500000, 8.7165E-1, 1.5724E+2
99875000, 8.2877E-1, 1.5005E+2
102250000, 7.6677E-1, 1.4337E+2
104625000, 7.1551E-1, 1.3834E+2
107000000, 6.8132E-1, 1.3143E+2
109375000, 6.627E-1, 1.2169E+2
111750000, 5.8854E-1, 1.0938E+2
114125000, 4.9387E-1, 9.781E+1
116500000, 4.1743E-1, 8.2024E+1
118875000, 2.9271E-1, 5.7115E+1
121250000, 1.556E-1, 1.6572E+1
123625000, 1.197E-1,-6.5102E+1
126000000, 1.8782E-1,-1.181E+2
128375000, 2.4808E-1,-1.428E+2
130750000, 2.8119E-1,-1.5971E+2
133125000, 2.7236E-1,-1.7224E+2
135500000, 2.3465E-1,-1.7813E+2
137875000, 1.9365E-1,-1.7316E+2
140250000, 1.8577E-1,-1.5279E+2
142625000, 2.8403E-1,-1.4093E+2
145000000, 3.7751E-1,-1.4688E+2
147375000, 4.4703E-1,-1.5472E+2
149750000, 4.9901E-1,-1.633E+2
152125000, 5.3494E-1,-1.7252E+2
154500000, 5.5249E-1, 1.7771E+2
156875000, 5.4527E-1, 1.6768E+2
159250000, 5.0835E-1, 1.581E+2
161625000, 4.4677E-1, 1.5033E+2
164000000, 3.7321E-1, 1.4658E+2
166375000, 3.1317E-1, 1.4949E+2
168750000, 2.8696E-1, 1.5755E+2
171125000, 2.9866E-1, 1.6557E+2
173500000, 3.3199E-1, 1.6753E+2
175875000, 3.6189E-1, 1.6579E+2
178250000, 4.006E-1, 1.6027E+2
180625000, 4.0436E-1, 1.5099E+2
183000000, 3.9308E-1, 1.3781E+2
185375000, 3.2683E-1, 1.245E+2
187750000, 2.3397E-1, 1.0726E+2
190125000, 9.9705E-2, 9.4888E+1
192500000, 3.2208E-2,-1.3007E+2
194875000, 1.3569E-1,-1.2316E+2
197250000, 2.3872E-1,-1.3716E+2
199625000, 3.0789E-1,-1.4624E+2
202000000, 3.3781E-1,-1.5378E+2
204375000, 3.6105E-1,-1.6114E+2
206750000, 3.5737E-1,-1.6481E+2
209125000, 3.3421E-1,-1.6679E+2
211500000, 3.2373E-1,-1.6032E+2
213875000, 3.6375E-1,-1.5067E+2
216250000, 4.4669E-1,-1.4909E+2
218625000, 5.4825E-1,-1.5323E+2
221000000, 6.0984E-1,-1.5822E+2
223375000, 6.6245E-1,-1.652E+2
225750000, 7.0177E-1,-1.6939E+2
228125000, 7.1329E-1,-1.747E+2
230500000, 7.5079E-1,-1.7863E+2
232875000, 7.8403E-1, 1.7848E+2
235250000, 8.1514E-1, 1.7082E+2
237625000, 8.1992E-1, 1.6645E+2
240000000, 7.9615E-1, 1.6198E+2
