NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:06:22",
CHAN,MEAS,FORMAT
3,S12,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7176E-3, 1.0794E+0
52375000, 3.6367E-3,-1.6562E+0
54750000, 2.9061E-3,-3.4373E+0
57125000, 3.3833E-3,-6.5094E-1
59500000, 3.3729E-3,-3.6598E+0
61875000, 3.4152E-3,-5.7005E+0
64250000, 3.5481E-3,-1.1765E+1
66625000, 3.2486E-3,-2.0733E+1
69000000, 2.8871E-3,-3.2112E+1
71375000, 2.7653E-3,-7.5087E+1
73750000, 4.3843E-3, 7.7951E+1
76125000, 2.9187E-3, 3.4688E+1
78500000, 2.5659E-3, 3.388E+1
80875000, 2.6735E-3, 4.3157E+1
83250000, 3.0925E-3, 5.0746E+1
85625000, 4.2402E-3, 5.8804E+1
88000000, 5.412E-3, 4.3697E+1
90375000, 4.9793E-3, 3.7466E+1
92750000, 4.8619E-3, 4.661E+1
95125000, 5.6875E-3, 6.0392E+1
97500000, 8.7133E-3, 7.3242E+1
99875000, 1.4747E-2, 6.8075E+1
102250000, 2.2293E-2, 5.9056E+1
104625000, 5.0723E-2, 3.8618E+1
107000000, 4.3997E-2, 8.8893E+0
109375000, 5.5718E-2,-3.7955E+1
111750000, 4.4439E-2,-4.0872E+1
114125000, 6.5419E-2,-5.6257E+1
116500000, 7.2538E-2,-8.7248E+1
118875000, 7.5844E-2,-1.1125E+2
121250000, 7.9381E-2,-1.3822E+2
123625000, 8.2159E-2,-1.6719E+2
126000000, 7.8146E-2, 1.5973E+2
128375000, 5.9728E-2, 1.2658E+2
130750000, 3.3917E-2, 1.171E+2
133125000, 3.5489E-2, 1.2851E+2
135500000, 3.6254E-2, 1.1511E+2
137875000, 3.6427E-2, 1.2238E+2
140250000, 7.813E-2, 1.1294E+2
142625000, 8.7759E-2, 6.4402E+1
145000000, 6.7104E-2, 3.4192E+1
147375000, 5.2441E-2, 1.7456E+1
149750000, 4.2738E-2, 6.8225E+0
152125000, 3.7163E-2,-1.0519E+0
154500000, 3.2101E-2,-1.0618E+1
156875000, 2.4686E-2,-1.809E+1
159250000, 1.7212E-2,-7.549E+0
161625000, 2.0166E-2, 2.0646E+1
164000000, 3.1886E-2, 2.2684E+1
166375000, 4.5663E-2, 1.0793E+1
168750000, 5.9119E-2,-7.3526E+0
171125000, 7.2264E-2,-3.1263E+1
173500000, 7.0743E-2,-6.4068E+1
175875000, 5.1447E-2,-9.0584E+1
178250000, 3.5606E-2,-1.0549E+2
180625000, 2.6878E-2,-1.1454E+2
183000000, 1.5516E-2,-1.3594E+2
185375000, 1.5386E-3, 4.1852E+1
187750000, 2.071E-2,-4.7818E+0
190125000, 3.7881E-2,-3.4446E+1
192500000, 4.9893E-2,-5.8585E+1
194875000, 6.0984E-2,-8.6368E+1
197250000, 6.1262E-2,-1.1423E+2
199625000, 6.0811E-2,-1.4215E+2
202000000, 5.0974E-2,-1.7305E+2
204375000, 4.0099E-2, 1.5804E+2
206750000, 2.857E-2, 1.3013E+2
209125000, 2.3614E-2, 1.0222E+2
211500000, 2.1045E-2, 5.7443E+1
213875000, 1.9827E-2, 6.096E+0
216250000, 1.8386E-2,-4.7458E+1
218625000, 1.3425E-2,-9.2465E+1
221000000, 8.0924E-3,-1.2537E+2
223375000, 2.6545E-3, 1.7902E+2
225750000, 5.0995E-3, 2.865E+1
228125000, 1.183E-2,-6.828E+0
230500000, 1.9275E-2,-4.114E+1
232875000, 1.836E-2,-7.5966E+1
235250000, 1.718E-2,-8.6593E+1
237625000, 1.6334E-2,-1.04E+2
240000000, 1.4729E-2,-1.1643E+2
