NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:06:19",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7577E-3, 1.5106E+0
52375000, 3.6609E-3,-1.5628E+0
54750000, 2.9138E-3,-4.4536E+0
57125000, 3.3959E-3,-2.9388E-1
59500000, 3.3895E-3,-2.9224E+0
61875000, 3.4129E-3,-4.9782E+0
64250000, 3.5416E-3,-1.0419E+1
66625000, 3.2634E-3,-2.0086E+1
69000000, 2.9162E-3,-3.1484E+1
71375000, 2.8129E-3,-7.325E+1
73750000, 4.461E-3, 7.9353E+1
76125000, 2.9596E-3, 3.5484E+1
78500000, 2.5955E-3, 3.418E+1
80875000, 2.6785E-3, 4.2972E+1
83250000, 3.1088E-3, 5.0471E+1
85625000, 4.2054E-3, 5.9036E+1
88000000, 5.3935E-3, 4.4308E+1
90375000, 5.0538E-3, 3.8599E+1
92750000, 4.9636E-3, 4.5934E+1
95125000, 5.5842E-3, 5.9365E+1
97500000, 8.5264E-3, 7.4239E+1
99875000, 1.4708E-2, 6.9513E+1
102250000, 2.2722E-2, 5.998E+1
104625000, 4.9773E-2, 3.9891E+1
107000000, 4.4761E-2, 8.3153E+0
109375000, 5.7031E-2,-3.7706E+1
111750000, 4.4653E-2,-4.1173E+1
114125000, 6.5128E-2,-5.606E+1
116500000, 7.2665E-2,-8.6994E+1
118875000, 7.5275E-2,-1.1099E+2
121250000, 7.9257E-2,-1.3648E+2
123625000, 8.2478E-2,-1.6445E+2
126000000, 7.9569E-2, 1.635E+2
128375000, 6.204E-2, 1.2965E+2
130750000, 3.4712E-2, 1.1554E+2
133125000, 3.4668E-2, 1.2916E+2
135500000, 3.6375E-2, 1.1698E+2
137875000, 3.6915E-2, 1.2438E+2
140250000, 7.5955E-2, 1.1528E+2
142625000, 9.1138E-2, 6.5341E+1
145000000, 6.9946E-2, 3.4538E+1
147375000, 5.401E-2, 1.7119E+1
149750000, 4.3287E-2, 6.3213E+0
152125000, 3.7128E-2,-9.6817E-1
154500000, 3.243E-2,-1.012E+1
156875000, 2.5235E-2,-1.7905E+1
159250000, 1.7507E-2,-1.034E+1
161625000, 1.8795E-2, 1.862E+1
164000000, 3.014E-2, 2.4372E+1
166375000, 4.4545E-2, 1.3094E+1
168750000, 5.84E-2,-5.1375E+0
171125000, 7.1711E-2,-2.9111E+1
173500000, 7.2176E-2,-6.2523E+1
175875000, 5.3518E-2,-8.9353E+1
178250000, 3.7515E-2,-1.0337E+2
180625000, 2.782E-2,-1.1307E+2
183000000, 1.7874E-2,-1.3316E+2
185375000, 1.6357E-3, 1.4457E+2
187750000, 1.906E-2,-1.8237E+0
190125000, 3.5784E-2,-3.0935E+1
192500000, 4.9664E-2,-5.6302E+1
194875000, 5.9048E-2,-8.3541E+1
197250000, 6.2417E-2,-1.1131E+2
199625000, 6.0159E-2,-1.3965E+2
202000000, 5.2571E-2,-1.6938E+2
204375000, 4.045E-2, 1.5985E+2
206750000, 2.9005E-2, 1.3441E+2
209125000, 2.3242E-2, 1.0606E+2
211500000, 2.0893E-2, 6.5923E+1
213875000, 2.0276E-2, 1.3008E+1
216250000, 1.8067E-2,-4.1425E+1
218625000, 1.3763E-2,-8.4445E+1
221000000, 8.5429E-3,-1.1979E+2
223375000, 2.6421E-3,-1.6355E+2
225750000, 4.2795E-3, 2.7135E+1
228125000, 1.1375E-2,-6.4133E+0
230500000, 1.833E-2,-4.0402E+1
232875000, 1.8412E-2,-7.3126E+1
235250000, 1.7131E-2,-8.61E+1
237625000, 1.6707E-2,-1.0209E+2
240000000, 1.4872E-2,-1.163E+2
