! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 23 July 2015 08:02:12
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9913A
! SERIAL MY53101626
! FIRMWARE_VERSION A.08.00
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1496806493
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
50000000,-2.19556759358835
50439882.6979472,-2.04079598478104
50879765.3958944,-1.86051173558027
51319648.0938416,-1.72789870050007
51759530.7917888,-1.66869375826535
52199413.4897361,-1.72049052980717
52639296.1876833,-1.83427445580224
53079178.8856305,-1.98162361649207
53519061.5835777,-2.05237197119864
53958944.2815249,-2.02560434830034
54398826.9794721,-1.903308722772
54838709.6774193,-1.7121139683056
55278592.3753665,-1.50852308743765
55718475.0733138,-1.39625750489589
56158357.771261,-1.3736468065318
56598240.4692082,-1.43642041554579
57038123.1671554,-1.57376603050176
57478005.8651026,-1.71327611711166
57917888.5630498,-1.7906993387148
58357771.260997,-1.76148431901691
58797653.9589442,-1.63476979984903
59237536.6568914,-1.43094583316802
59677419.3548387,-1.23332140111556
60117302.0527859,-1.12813671168153
60557184.7507331,-1.13338636622151
60997067.4486803,-1.20266474663218
61436950.1466275,-1.37234969766302
61876832.8445747,-1.52491468942602
62316715.5425219,-1.60711907017556
62756598.2404691,-1.56595355942908
63196480.9384163,-1.44424622556835
63636363.6363636,-1.2348082506664
64076246.3343108,-1.05222323765474
64516129.032258,-0.950741452671213
64956011.7302052,-0.958772202161665
65395894.4281524,-1.05987355211469
65835777.1260996,-1.21346315407635
66275659.8240468,-1.36494483547819
66715542.521994,-1.43090173109156
67155425.2199413,-1.39334848988905
67595307.9178885,-1.25162282912834
68035190.6158357,-1.06901724157361
68475073.3137829,-0.915560741832103
68914956.0117301,-0.833428761828777
69354838.7096774,-0.865413716923054
69794721.4076246,-0.972756418843581
70234604.1055718,-1.1610978604133
70674486.803519,-1.29268972096654
71114369.5014662,-1.36530905532407
71554252.1994134,-1.31901007199648
71994134.8973607,-1.19037014952602
72434017.5953079,-1.01246468174179
72873900.2932551,-0.889497418958698
73313782.9912023,-0.84528804971434
73753665.6891495,-0.90832846929796
74193548.3870968,-1.03191384049278
74633431.085044,-1.21768348071716
75073313.7829912,-1.3585484437866
75513196.4809384,-1.40344356123786
75953079.1788856,-1.32474997693952
76392961.8768329,-1.1631476479646
76832844.5747801,-0.99107541097129
77272727.2727273,-0.876964278464931
77712609.9706745,-0.842639578843987
78152492.6686217,-0.920288313278332
78592375.366569,-1.07509370446637
79032258.0645162,-1.23605216470901
79472140.7624634,-1.3456535287632
79912023.4604106,-1.35118412910599
80351906.1583578,-1.24596472008733
80791788.856305,-1.06767965555643
81231671.5542523,-0.888959556264494
81671554.2521995,-0.781432482897757
82111436.9501467,-0.783130020604038
82551319.6480939,-0.891797889537079
82991202.3460411,-1.06702225368971
83431085.0439884,-1.2485297079898
83870967.7419356,-1.36776475608844
84310850.4398828,-1.36594515805953
84750733.13783,-1.25318037554808
85190615.8357772,-1.08066014617646
85630498.5337245,-0.936444979535878
86070381.2316717,-0.868825284031177
86510263.9296189,-0.916232348872136
86950146.6275661,-1.08318304247602
87390029.3255133,-1.30104107692943
87829912.0234606,-1.51953235470614
88269794.7214078,-1.64407511350027
88709677.419355,-1.65339565716215
89149560.1173022,-1.5505465828823
89589442.8152494,-1.41841804702796
90029325.5131966,-1.35026604806354
90469208.2111439,-1.37773218243321
90909090.9090911,-1.56263518899648
91348973.6070383,-1.86679725290539
91788856.3049855,-2.244696739994
92228739.0029327,-2.58528901054313
92668621.70088,-2.82549736891411
93108504.3988272,-2.93921857788367
93548387.0967744,-2.99699187010521
93988269.7947216,-3.09084695263453
94428152.4926688,-3.31303182413402
94868035.1906161,-3.73966783869634
95307917.8885633,-4.39758127090111
95747800.5865105,-5.24035258198515
96187683.2844577,-6.17343802827868
96627565.9824049,-7.09095618566651
97067448.6803522,-7.86400053484714
97507331.3782994,-8.52609029629181
97947214.0762466,-9.08905928976179
98387096.7741938,-9.71195037140768
98826979.472141,-10.3515361738222
99266862.1700882,-11.0266461462848
99706744.8680355,-11.5621154240458
100146627.565983,-11.8862483766407
100586510.26393,-12.0354317793131
101026392.961877,-11.9590414284037
101466275.659824,-11.6054297830228
101906158.357772,-10.937162650232
102346041.055719,-10.0286707585601
102785923.753666,-9.08754264781221
103225806.451613,-8.29516408900978
103665689.14956,-7.75178133654819
104105571.847508,-7.49526655082372
104545454.545455,-7.52622511536196
104985337.243402,-7.75829642820798
105425219.941349,-8.05508253619906
105865102.639297,-8.24167965922685
106304985.337244,-8.22120732577811
106744868.035191,-7.97455201443122
107184750.733138,-7.64794328873237
107624633.431085,-7.43413454666186
108064516.129033,-7.42037134976921
108504398.82698,-7.64026613941285
108944281.524927,-8.09508092335241
109384164.222874,-8.6492990374343
109824046.920822,-9.1197995232758
110263929.618769,-9.34099486396686
110703812.316716,-9.31485774885712
111143695.014663,-9.28910389117319
111583577.71261,-9.4148226622035
112023460.410558,-9.81388002255423
112463343.108505,-10.5421053519199
112903225.806452,-11.7589821856728
113343108.504399,-13.4733978783321
113782991.202346,-15.7258276648951
114222873.900294,-18.3364704298577
114662756.598241,-20.7324891950827
115102639.296188,-21.9984408392799
115542521.994135,-21.436109997314
115982404.692083,-19.4478275907081
