NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:20:24",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
TIME,UNITS,UNITS
pS,U,deg
-20000, 1.8954E-4, 8.7116E+1
-18895, 3.7202E-4, 1.74E+2
-17789, 3.0295E-4,-1.7046E+2
-16684, 3.6889E-4,-1.4807E+2
-15579, 3.8863E-4,-1.4635E+2
-14474, 4.7226E-4,-8.8485E+1
-13368, 4.5095E-4,-6.9416E+1
-12263, 3.2917E-4,-3.0987E+1
-11158, 4.0295E-4,-1.862E+1
-10053, 2.9504E-4, 2.4578E+1
-8947, 2.4607E-4, 1.2386E+2
-7842, 5.1221E-4, 5.7629E+1
-6737, 7.0335E-4,-5.8611E+1
-5632, 5.1854E-4,-1.2394E+2
-4526, 8.9022E-4,-2.7908E+1
-3421, 1.1026E-3, 2.6796E+1
-2316, 1.1139E-3, 1.2816E+2
-1211, 5.613E-2, 1.7454E+2
-105, 3.8398E-1, 4.9112E+1
1000, 4.3103E-1,-1.0101E+2
2105, 1.4451E-1, 2.6204E+1
3211, 1.4538E-1,-1.7999E+2
4316, 1.1135E-1,-2.2879E+1
5421, 1.2213E-1, 1.6374E+2
6526, 1.9334E-1,-8.5625E+0
7632, 1.3764E-1,-1.5836E+2
8737, 8.1485E-2, 1.1601E+2
9842, 8.0384E-2,-3.5027E+1
10947, 5.3524E-2, 1.0025E+2
12053, 3.3565E-2,-1.3754E+2
13158, 9.8469E-3, 1.7555E+2
14263, 2.7839E-2,-2.4994E+0
15368, 2.1231E-2,-1.1963E+2
16474, 1.3239E-2, 4.4381E+1
17579, 7.3446E-3, 1.2471E+2
18684, 2.9666E-3,-1.3266E+2
19789, 4.8762E-3,-2.4E+1
20895, 9.827E-3, 1.2514E+2
22000, 5.0372E-3,-1.0594E+2
23105, 4.4694E-3,-4.7769E+1
24211, 2.6003E-3, 6.075E+1
25316, 1.0668E-3,-1.6124E+2
26421, 1.7866E-3,-5.2419E+0
27526, 1.0209E-3, 8.6081E+1
28632, 1.7612E-3, 1.2746E+2
29737, 1.2558E-3, 1.6287E+2
30842, 1.4821E-3,-1.3009E+2
31947, 1.5378E-3,-5.5585E+1
33053, 1.6806E-3, 3.9361E+1
34158, 3.144E-3, 1.5773E+2
35263, 4.0839E-3,-9.2304E+1
36368, 4.2174E-3,-5.7513E+0
37474, 4.5918E-3, 6.7646E+1
38579, 4.3219E-3, 1.7437E+2
39684, 2.2323E-3,-1.7993E+2
40789, 5.034E-3,-8.2914E+1
41895, 2.9869E-3,-1.8594E+0
43000, 4.17E-3, 4.3698E+1
44105, 3.4477E-3, 1.4313E+2
45210, 1.7194E-3,-1.6884E+2
46316, 2.8231E-3,-1.1507E+2
47421, 1.8397E-3, 1.4433E+0
48526, 2.166E-3, 1.4056E+1
49632, 3.6186E-3, 1.4052E+2
50737, 2.0542E-3,-8.5103E+1
51842, 1.6213E-3,-5.6591E+1
52947, 3.3984E-3, 8.3555E+1
54053, 1.5459E-3,-1.4614E+2
55158, 8.5243E-4,-1.4635E+2
56263, 1.7263E-3,-5.1411E+1
57368, 7.241E-4,-5.3258E+1
58474, 2.1083E-3, 7.3687E+1
59579, 8.6268E-4,-1.6096E+2
60684, 1.0273E-3,-1.2907E+2
61789, 1.3273E-3, 4.6074E+0
62895, 1.144E-3, 1.2788E+2
64000, 5.9806E-4,-9.5834E+1
65105, 5.4575E-4,-4.0111E+1
66210, 9.0284E-4, 7.7853E+1
67316, 6.0863E-4,-1.4363E+2
68421, 2.7436E-4, 1.6735E+2
69526, 8.4588E-4,-3.3017E+1
70632, 3.8097E-4, 7.3258E+1
71737, 8.4393E-4, 1.3372E+2
