NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:13:30",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7424E-3, 1.3596E+0
52375000, 3.6243E-3,-8.3908E-1
54750000, 3.5054E-3,-4.4096E+0
57125000, 3.3119E-3,-4.7516E-1
59500000, 3.4081E-3,-2.9347E+0
61875000, 3.509E-3,-5.6841E+0
64250000, 3.5489E-3,-1.2257E+1
66625000, 3.3809E-3,-2.1525E+1
69000000, 3.1733E-3,-3.7551E+1
71375000, 3.7441E-3,-1.1575E+2
73750000, 2.9142E-3, 5.1781E+1
76125000, 2.4663E-3, 4.0108E+1
78500000, 2.7813E-3, 3.892E+1
80875000, 2.9863E-3, 3.9044E+1
83250000, 3.2854E-3, 4.1057E+1
85625000, 3.5189E-3, 4.4981E+1
88000000, 4.7771E-3, 4.6971E+1
90375000, 4.8382E-3, 3.7886E+1
92750000, 4.7619E-3, 4.1685E+1
95125000, 4.8579E-3, 5.1152E+1
97500000, 6.1431E-3, 7.5482E+1
99875000, 1.2426E-2, 8.5009E+1
102250000, 2.5327E-2, 7.2216E+1
104625000, 5.1091E-2, 3.1374E+1
107000000, 5.1046E-2, 1.1067E+1
109375000, 5.364E-2,-3.3755E+1
111750000, 4.9258E-2,-4.0275E+1
114125000, 6.8217E-2,-5.8129E+1
116500000, 7.8336E-2,-9.0396E+1
118875000, 8.0382E-2,-1.1797E+2
121250000, 8.1779E-2,-1.4607E+2
123625000, 8.1247E-2,-1.7624E+2
126000000, 7.2853E-2, 1.5106E+2
128375000, 5.3341E-2, 1.2018E+2
130750000, 3.0585E-2, 1.1022E+2
133125000, 2.9827E-2, 1.2139E+2
135500000, 2.853E-2, 1.1832E+2
137875000, 4.0646E-2, 1.3506E+2
140250000, 8.3069E-2, 1.0407E+2
142625000, 8.1448E-2, 6.0125E+1
145000000, 6.5972E-2, 3.553E+1
147375000, 5.5359E-2, 1.9126E+1
149750000, 4.7845E-2, 6.2526E+0
152125000, 4.239E-2,-5.7939E+0
154500000, 3.61E-2,-1.8865E+1
156875000, 2.755E-2,-3.0162E+1
159250000, 1.6687E-2,-3.1506E+1
161625000, 1.3917E-2, 1.8958E+1
164000000, 2.9815E-2, 2.6213E+1
166375000, 4.5878E-2, 1.0278E+1
168750000, 6.1073E-2,-1.085E+1
171125000, 7.2974E-2,-3.9574E+1
173500000, 6.6003E-2,-7.3298E+1
175875000, 4.7964E-2,-9.8024E+1
178250000, 3.1787E-2,-1.1594E+2
180625000, 1.748E-2,-1.2581E+2
183000000, 6.1327E-3,-1.1546E+2
185375000, 1.0885E-2,-7.1027E+0
187750000, 2.8635E-2,-2.2846E+1
190125000, 4.4274E-2,-4.8634E+1
192500000, 5.4859E-2,-7.4931E+1
194875000, 5.9838E-2,-1.0165E+2
197250000, 5.9669E-2,-1.296E+2
199625000, 5.325E-2,-1.5911E+2
202000000, 4.0872E-2, 1.7204E+2
204375000, 2.9114E-2, 1.4709E+2
206750000, 2.0548E-2, 1.2293E+2
209125000, 1.4843E-2, 9.1261E+1
211500000, 1.0671E-2, 4.4854E+1
213875000, 7.685E-3,-1.2816E+1
216250000, 4.9687E-3,-6.5108E+1
218625000, 1.8911E-3,-9.0813E+1
221000000, 1.5864E-3, 2.9564E+1
223375000, 5.8407E-3, 2.1842E+1
225750000, 1.1235E-2, 1.9501E-1
228125000, 1.6749E-2,-2.6013E+1
230500000, 1.9799E-2,-5.6464E+1
232875000, 1.7336E-2,-7.7305E+1
235250000, 1.7297E-2,-8.7845E+1
237625000, 1.6629E-2,-1.0415E+2
240000000, 1.4709E-2,-1.1811E+2
