NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:13:35",
CHAN,MEAS,FORMAT
4,S22,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2784E-1,-1.0498E+2
52375000, 8.3871E-1,-1.0946E+2
54750000, 8.4726E-1,-1.1371E+2
57125000, 8.5326E-1,-1.1792E+2
59500000, 8.6012E-1,-1.2217E+2
61875000, 8.7049E-1,-1.2634E+2
64250000, 8.7921E-1,-1.3047E+2
66625000, 8.8676E-1,-1.3463E+2
69000000, 8.9091E-1,-1.3894E+2
71375000, 8.9607E-1,-1.4309E+2
73750000, 9.1133E-1,-1.4759E+2
76125000, 9.1637E-1,-1.5203E+2
78500000, 9.2043E-1,-1.564E+2
80875000, 9.1983E-1,-1.6087E+2
83250000, 9.2076E-1,-1.6565E+2
85625000, 9.2309E-1,-1.7053E+2
88000000, 9.2395E-1,-1.7557E+2
90375000, 9.2527E-1, 1.7891E+2
92750000, 9.1631E-1, 1.7289E+2
95125000, 8.9886E-1, 1.6633E+2
97500000, 8.731E-1, 1.6E+2
99875000, 8.4014E-1, 1.5419E+2
102250000, 8.0374E-1, 1.4884E+2
104625000, 8.1503E-1, 1.4394E+2
107000000, 7.7807E-1, 1.3402E+2
109375000, 7.4265E-1, 1.2071E+2
111750000, 6.6386E-1, 1.0872E+2
114125000, 5.6903E-1, 9.3757E+1
116500000, 4.3968E-1, 7.5572E+1
118875000, 2.9931E-1, 5.0672E+1
121250000, 1.5664E-1, 9.2546E+0
123625000, 1.0786E-1,-7.8271E+1
126000000, 1.7377E-1,-1.3765E+2
128375000, 2.1137E-1,-1.665E+2
130750000, 1.8597E-1, 1.7443E+2
133125000, 1.138E-1, 1.7546E+2
135500000, 9.2059E-2,-1.4339E+2
137875000, 1.8109E-1,-1.1088E+2
140250000, 3.5203E-1,-1.265E+2
142625000, 3.875E-1,-1.4526E+2
145000000, 4.0634E-1,-1.5108E+2
147375000, 4.4452E-1,-1.5707E+2
149750000, 4.7848E-1,-1.6477E+2
152125000, 4.9568E-1,-1.7282E+2
154500000, 4.9106E-1, 1.7932E+2
156875000, 4.5927E-1, 1.72E+2
159250000, 4.0403E-1, 1.6805E+2
161625000, 3.7128E-1, 1.7151E+2
164000000, 3.9233E-1, 1.7375E+2
166375000, 4.1316E-1, 1.7171E+2
168750000, 4.2572E-1, 1.6778E+2
171125000, 4.1166E-1, 1.6096E+2
173500000, 3.6392E-1, 1.5941E+2
175875000, 3.6486E-1, 1.6215E+2
178250000, 3.8669E-1, 1.6007E+2
180625000, 3.9793E-1, 1.5254E+2
183000000, 3.714E-1, 1.434E+2
185375000, 3.1196E-1, 1.322E+2
187750000, 2.2687E-1, 1.2378E+2
190125000, 1.2506E-1, 1.2299E+2
192500000, 5.4769E-2, 1.7438E+2
194875000, 1.1667E-1,-1.3051E+2
197250000, 2.1402E-1,-1.2851E+2
199625000, 3.0715E-1,-1.3622E+2
202000000, 3.7697E-1,-1.4802E+2
204375000, 4.021E-1,-1.5653E+2
206750000, 3.9691E-1,-1.6244E+2
209125000, 3.8579E-1,-1.6338E+2
211500000, 3.763E-1,-1.606E+2
213875000, 3.9913E-1,-1.5661E+2
216250000, 4.5721E-1,-1.5339E+2
218625000, 5.2891E-1,-1.5395E+2
221000000, 6.0187E-1,-1.5869E+2
223375000, 6.5339E-1,-1.6359E+2
225750000, 6.7446E-1,-1.6958E+2
228125000, 6.9383E-1,-1.7317E+2
230500000, 7.2102E-1,-1.7375E+2
232875000, 7.8735E-1,-1.7848E+2
235250000, 8.2308E-1, 1.7522E+2
237625000, 8.1158E-1, 1.6978E+2
240000000, 8.1598E-1, 1.6529E+2
