NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:13:27",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2744E-1,-1.052E+2
52375000, 8.3609E-1,-1.0967E+2
54750000, 8.4443E-1,-1.1397E+2
57125000, 8.5065E-1,-1.1843E+2
59500000, 8.594E-1,-1.227E+2
61875000, 8.6845E-1,-1.2686E+2
64250000, 8.7631E-1,-1.3121E+2
66625000, 8.8385E-1,-1.3536E+2
69000000, 8.8935E-1,-1.3988E+2
71375000, 8.9603E-1,-1.4428E+2
73750000, 9.0445E-1,-1.4827E+2
76125000, 9.0863E-1,-1.5301E+2
78500000, 9.1273E-1,-1.5741E+2
80875000, 9.1249E-1,-1.6222E+2
83250000, 9.1677E-1,-1.6711E+2
85625000, 9.1764E-1,-1.7182E+2
88000000, 9.1801E-1,-1.7714E+2
90375000, 9.1846E-1, 1.7743E+2
92750000, 9.0967E-1, 1.7136E+2
95125000, 8.9874E-1, 1.6462E+2
97500000, 8.7495E-1, 1.577E+2
99875000, 8.3519E-1, 1.5024E+2
102250000, 7.8337E-1, 1.4339E+2
104625000, 7.3383E-1, 1.3732E+2
107000000, 6.8668E-1, 1.2962E+2
109375000, 6.4957E-1, 1.1989E+2
111750000, 5.7007E-1, 1.08E+2
114125000, 4.7225E-1, 9.7078E+1
116500000, 3.8423E-1, 8.2844E+1
118875000, 2.662E-1, 6.0851E+1
121250000, 1.3169E-1, 2.3704E+1
123625000, 8.2544E-2,-6.6199E+1
126000000, 1.5217E-1,-1.215E+2
128375000, 2.1395E-1,-1.4416E+2
130750000, 2.4164E-1,-1.5916E+2
133125000, 2.3828E-1,-1.6835E+2
135500000, 2.1534E-1,-1.7092E+2
137875000, 1.9571E-1,-1.632E+2
140250000, 2.2047E-1,-1.4631E+2
142625000, 3.0993E-1,-1.4395E+2
145000000, 3.8723E-1,-1.4987E+2
147375000, 4.4844E-1,-1.5721E+2
149750000, 4.9595E-1,-1.652E+2
152125000, 5.2885E-1,-1.7392E+2
154500000, 5.4227E-1, 1.765E+2
156875000, 5.2715E-1, 1.6661E+2
159250000, 4.8388E-1, 1.5799E+2
161625000, 4.2514E-1, 1.5221E+2
164000000, 3.6463E-1, 1.5076E+2
166375000, 3.2279E-1, 1.5462E+2
168750000, 3.1366E-1, 1.6072E+2
171125000, 3.3053E-1, 1.6457E+2
173500000, 3.5284E-1, 1.6462E+2
175875000, 3.7739E-1, 1.6232E+2
178250000, 3.9625E-1, 1.5681E+2
180625000, 4.068E-1, 1.4648E+2
183000000, 3.6965E-1, 1.3512E+2
185375000, 3.0327E-1, 1.201E+2
187750000, 1.9436E-1, 1.0984E+2
190125000, 7.9139E-2, 1.0913E+2
192500000, 6.364E-2,-1.4731E+2
194875000, 1.5364E-1,-1.3679E+2
197250000, 2.3758E-1,-1.4261E+2
199625000, 2.8958E-1,-1.4853E+2
202000000, 3.3269E-1,-1.5633E+2
204375000, 3.4951E-1,-1.6125E+2
206750000, 3.4022E-1,-1.6633E+2
209125000, 3.2606E-1,-1.6544E+2
211500000, 3.1979E-1,-1.578E+2
213875000, 3.667E-1,-1.4996E+2
216250000, 4.6579E-1,-1.4935E+2
218625000, 5.4825E-1,-1.528E+2
221000000, 6.1682E-1,-1.6008E+2
223375000, 6.7195E-1,-1.65E+2
225750000, 6.9002E-1,-1.7087E+2
228125000, 7.2407E-1,-1.7554E+2
230500000, 7.3818E-1,-1.7813E+2
232875000, 7.8027E-1, 1.7725E+2
235250000, 8.2786E-1, 1.7134E+2
237625000, 8.0557E-1, 1.6558E+2
240000000, 8.1139E-1, 1.6115E+2
