NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:13:33",
CHAN,MEAS,FORMAT
3,S12,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7187E-3, 7.4432E-1
52375000, 3.5773E-3,-1.2016E+0
54750000, 3.4689E-3,-4.7543E+0
57125000, 3.2836E-3,-9.1736E-1
59500000, 3.3637E-3,-2.8317E+0
61875000, 3.4856E-3,-6.1139E+0
64250000, 3.5484E-3,-1.2258E+1
66625000, 3.3622E-3,-2.1574E+1
69000000, 3.1722E-3,-3.887E+1
71375000, 3.7577E-3,-1.2194E+2
73750000, 2.8622E-3, 5.0797E+1
76125000, 2.4791E-3, 3.9912E+1
78500000, 2.7972E-3, 3.8616E+1
80875000, 2.9592E-3, 3.8616E+1
83250000, 3.2856E-3, 4.0538E+1
85625000, 3.5269E-3, 4.5071E+1
88000000, 4.7803E-3, 4.6376E+1
90375000, 4.7654E-3, 3.6995E+1
92750000, 4.6881E-3, 4.2332E+1
95125000, 4.8511E-3, 5.2254E+1
97500000, 6.2907E-3, 7.5333E+1
99875000, 1.2631E-2, 8.3581E+1
102250000, 2.5071E-2, 7.1403E+1
104625000, 5.164E-2, 3.0432E+1
107000000, 5.0721E-2, 1.0524E+1
109375000, 5.2826E-2,-3.4448E+1
111750000, 4.9164E-2,-4.0604E+1
114125000, 6.8463E-2,-5.9126E+1
116500000, 7.7787E-2,-9.1217E+1
118875000, 8.044E-2,-1.1863E+2
121250000, 8.2228E-2,-1.4849E+2
123625000, 8.1308E-2,-1.7927E+2
126000000, 7.2167E-2, 1.4849E+2
128375000, 5.2701E-2, 1.1907E+2
130750000, 3.0385E-2, 1.1076E+2
133125000, 2.9621E-2, 1.1937E+2
135500000, 2.7601E-2, 1.1809E+2
137875000, 4.3074E-2, 1.3566E+2
140250000, 8.3722E-2, 1.0254E+2
142625000, 7.8736E-2, 5.8434E+1
145000000, 6.4125E-2, 3.4544E+1
147375000, 5.4406E-2, 1.868E+1
149750000, 4.7412E-2, 5.8777E+0
152125000, 4.2084E-2,-6.5396E+0
154500000, 3.5499E-2,-1.9615E+1
156875000, 2.7022E-2,-3.0277E+1
159250000, 1.6487E-2,-3.053E+1
161625000, 1.4059E-2, 2.0135E+1
164000000, 3.0105E-2, 2.6704E+1
166375000, 4.6362E-2, 1.0335E+1
168750000, 6.1852E-2,-1.1279E+1
171125000, 7.2676E-2,-4.0522E+1
173500000, 6.3968E-2,-7.4494E+1
175875000, 4.6464E-2,-9.8996E+1
178250000, 3.1601E-2,-1.1649E+2
180625000, 1.6797E-2,-1.2728E+2
183000000, 5.5863E-3,-1.16E+2
185375000, 1.1916E-2,-4.6404E+0
187750000, 2.9718E-2,-2.5712E+1
190125000, 4.4255E-2,-4.9135E+1
192500000, 5.611E-2,-7.7316E+1
194875000, 5.9117E-2,-1.0285E+2
197250000, 6.0534E-2,-1.3224E+2
199625000, 5.0909E-2,-1.6153E+2
202000000, 4.0319E-2, 1.7095E+2
204375000, 2.7878E-2, 1.4556E+2
206750000, 2.0493E-2, 1.217E+2
209125000, 1.4152E-2, 8.9157E+1
211500000, 1.0568E-2, 4.5225E+1
213875000, 7.8564E-3,-1.5662E+1
216250000, 4.7039E-3,-6.7889E+1
218625000, 1.6563E-3,-8.6173E+1
221000000, 1.841E-3, 2.8625E+1
223375000, 6.2682E-3, 1.9177E+1
225750000, 1.1228E-2,-1.9157E+0
228125000, 1.7298E-2,-2.7897E+1
230500000, 1.9281E-2,-5.9229E+1
232875000, 1.7232E-2,-7.7715E+1
235250000, 1.6914E-2,-8.9415E+1
237625000, 1.6631E-2,-1.0528E+2
240000000, 1.4317E-2,-1.1864E+2
