NA, FW_VERSION, FW_DATE 
242375000, 1.2435E-2,-1.3183E+2
244750000, 1.0494E-2,-1.4768E+2
247125000, 5.8539E-3,-1.723E+2
249500000, 1.1481E-3,-1.0511E+2
251875000, 4.9547E-3,-7.5288E+1
254250000, 6.5446E-3,-9.4735E+1
256625000, 5.7556E-3,-1.056E+2
259000000, 5.5345E-3,-1.0557E+2
261375000, 4.9768E-3,-1.1115E+2
263750000, 3.9527E-3,-1.1659E+2
266125000, 2.5267E-3,-1.1147E+2
268500000, 1.4173E-3,-7.7743E+1
270875000, 1.7826E-3,-1.4242E+1
273250000, 4.8273E-3, 1.6173E+1
275625000, 1.0633E-2, 3.1174E-1
278000000, 1.5493E-2,-2.0989E+1
280375000, 1.8121E-2,-4.202E+1
282750000, 1.9175E-2,-5.5286E+1
285125000, 1.9242E-2,-6.9769E+1
287500000, 1.737E-2,-7.7062E+1
289875000, 1.5362E-2,-7.4995E+1
292250000, 1.7686E-2,-6.6046E+1
294625000, 2.4102E-2,-7.0387E+1
297000000, 2.6957E-2,-8.6796E+1
299375000, 2.6246E-2,-9.5212E+1
301750000, 2.5854E-2,-9.8113E+1
304125000, 2.8674E-2,-1.0068E+2
306500000, 3.5213E-2,-1.0506E+2
308875000, 4.218E-2,-1.2404E+2
311250000, 4.2641E-2,-1.4541E+2
313625000, 3.5528E-2,-1.6812E+2
316000000, 2.6371E-2, 1.7841E+2
318375000, 1.7172E-2, 1.7236E+2
320750000, 1.2503E-2,-1.7417E+2
323125000, 1.2509E-2,-1.6051E+2
325500000, 1.3355E-2,-1.5497E+2
327875000, 1.4844E-2,-1.5731E+2
330250000, 1.5255E-2,-1.6232E+2
332625000, 1.4125E-2,-1.6832E+2
335000000, 1.3396E-2,-1.7022E+2
337375000, 1.2106E-2,-1.7156E+2
339750000, 1.1238E-2,-1.7133E+2
342125000, 1.0637E-2,-1.7037E+2
344500000, 9.9051E-3,-1.671E+2
346875000, 9.8818E-3,-1.6612E+2
349250000, 9.3609E-3,-1.634E+2
351625000, 9.215E-3,-1.5732E+2
354000000, 1.0031E-2,-1.5475E+2
356375000, 1.0763E-2,-1.5438E+2
358750000, 1.1073E-2,-1.5521E+2
361125000, 1.1881E-2,-1.5828E+2
363500000, 1.1721E-2,-1.6093E+2
365875000, 1.1189E-2,-1.6314E+2
368250000, 1.114E-2,-1.6163E+2
370625000, 1.1058E-2,-1.5892E+2
373000000, 1.1845E-2,-1.5849E+2
375375000, 1.2751E-2,-1.6046E+2
377750000, 1.2698E-2,-1.641E+2
380125000, 1.2514E-2,-1.6801E+2
382500000, 1.1658E-2,-1.6608E+2
384875000, 1.1684E-2,-1.6164E+2
387250000, 1.2991E-2,-1.5963E+2
389625000, 1.4414E-2,-1.6056E+2
392000000, 1.535E-2,-1.6619E+2
394375000, 1.5984E-2,-1.7119E+2
396750000, 1.5164E-2,-1.7576E+2
399125000, 1.4667E-2,-1.7756E+2
401500000, 1.4372E-2,-1.7648E+2
403875000, 1.4366E-2,-1.7571E+2
406250000, 1.5277E-2,-1.7583E+2
408625000, 1.5925E-2,-1.7634E+2
411000000, 1.6594E-2,-1.795E+2
413375000, 1.7438E-2, 1.7722E+2
415750000, 1.7207E-2, 1.7358E+2
418125000, 1.7147E-2, 1.6991E+2
420500000, 1.6936E-2, 1.6917E+2
422875000, 1.6574E-2, 1.6763E+2
425250000, 1.6898E-2, 1.6707E+2
427625000, 1.7138E-2, 1.6718E+2
430000000, 1.761E-2, 1.6495E+2
432375000, 1.8687E-2, 1.6311E+2
434750000, 1.8697E-2, 1.5979E+2
437125000, 1.8896E-2, 1.5556E+2
439500000, 1.8798E-2, 1.5358E+2
441875000, 1.8069E-2, 1.5071E+2
444250000, 1.8163E-2, 1.4998E+2
446625000, 1.8214E-2, 1.5037E+2
449000000, 1.8606E-2, 1.4809E+2
451375000, 1.9335E-2, 1.4579E+2
453750000, 1.9034E-2, 1.4302E+2
456125000, 1.9101E-2, 1.3951E+2
458500000, 1.8966E-2, 1.387E+2
460875000, 1.8655E-2, 1.3694E+2
463250000, 1.9047E-2, 1.3512E+2
465625000, 1.9193E-2, 1.3421E+2
468000000, 1.9404E-2, 1.2995E+2
470375000, 1.9404E-2, 1.2673E+2
472750000, 1.8411E-2, 1.2394E+2
475125000, 1.7623E-2, 1.2177E+2
477500000, 1.7059E-2, 1.2341E+2
479875000, 1.6798E-2, 1.2413E+2
482250000, 1.7443E-2, 1.2387E+2
484625000, 1.8039E-2, 1.2303E+2
487000000, 1.7861E-2, 1.1865E+2
489375000, 1.7297E-2, 1.1638E+2
491750000, 1.5694E-2, 1.1712E+2
494125000, 1.5216E-2, 1.2303E+2
496500000, 1.7118E-2, 1.283E+2
498875000, 1.923E-2, 1.2785E+2
501250000, 2.1148E-2, 1.2227E+2
503625000, 2.1861E-2, 1.1725E+2
506000000, 2.0888E-2, 1.1237E+2
508375000, 2.0435E-2, 1.1189E+2
510750000, 2.0191E-2, 1.1445E+2
513125000, 2.1644E-2, 1.171E+2
515500000, 2.547E-2, 1.1528E+2
517875000, 2.7912E-2, 1.0911E+2
520250000, 2.9828E-2, 9.9286E+1
522625000, 2.9104E-2, 9.0882E+1
525000000, 2.6341E-2, 8.3026E+1
527375000, 2.4121E-2, 8.2358E+1
529750000, 2.2659E-2, 8.4633E+1
532125000, 2.3769E-2, 8.6358E+1
534500000, 2.6806E-2, 8.4574E+1
536875000, 2.8507E-2, 7.6062E+1
539250000, 2.8691E-2, 6.8284E+1
541625000, 2.6428E-2, 5.8096E+1
544000000, 2.3246E-2, 5.1698E+1
546375000, 1.9044E-2, 5.0501E+1
548750000, 1.6474E-2, 5.5622E+1
551125000, 1.637E-2, 6.4994E+1
553500000, 1.8574E-2, 6.9611E+1
555875000, 2.0821E-2, 6.478E+1
558250000, 2.2173E-2, 5.8185E+1
560625000, 2.0868E-2, 4.8863E+1
563000000, 1.8587E-2, 4.287E+1
565375000, 1.5553E-2, 4.2799E+1
567750000, 1.3651E-2, 4.7395E+1
570125000, 1.3278E-2, 5.6521E+1
572500000, 1.462E-2, 6.3239E+1
574875000, 1.6105E-2, 6.2108E+1
577250000, 1.7577E-2, 5.9115E+1
579625000, 1.7512E-2, 5.4054E+1
582000000, 1.665E-2, 4.9031E+1
584375000, 1.5223E-2, 5.0236E+1
586750000, 1.4397E-2, 5.3925E+1
589125000, 1.4837E-2, 5.8435E+1
591500000, 1.6157E-2, 6.1037E+1
593875000, 1.6955E-2, 5.9502E+1
596250000, 1.7945E-2, 5.7176E+1
598625000, 1.7936E-2, 5.5697E+1
601000000, 1.774E-2, 5.4097E+1
603375000, 1.7725E-2, 5.5533E+1
605750000, 1.7869E-2, 5.8697E+1
608125000, 1.9075E-2, 6.041E+1
610500000, 2.1408E-2, 6.1761E+1
612875000, 2.3539E-2, 5.9843E+1
615250000, 2.5801E-2, 5.5114E+1
617625000, 2.7462E-2, 5.1628E+1
620000000, 2.811E-2, 4.5575E+1
622375000, 2.8539E-2, 4.1733E+1
624750000, 2.7958E-2, 3.9398E+1
627125000, 2.8196E-2, 3.8577E+1
629500000, 3.0095E-2, 3.9842E+1
631875000, 3.2872E-2, 3.7896E+1
634250000, 3.6582E-2, 3.232E+1
636625000, 3.8874E-2, 2.668E+1
639000000, 4.0086E-2, 1.8436E+1
641375000, 4.0919E-2, 1.2493E+1
643750000, 4.0007E-2, 5.7623E+0
646125000, 4.0064E-2,-1.0025E-1
648500000, 3.8699E-2,-4.1776E+0
650875000, 3.8281E-2,-9.6748E+0
653250000, 3.8783E-2,-1.3462E+1
655625000, 3.7561E-2,-1.9484E+1
658000000, 3.7124E-2,-2.6531E+1
660375000, 3.477E-2,-3.1065E+1
662750000, 3.2658E-2,-3.685E+1
665125000, 3.1322E-2,-3.9904E+1
667500000, 2.9014E-2,-4.3079E+1
669875000, 2.7809E-2,-4.8083E+1
672250000, 2.6482E-2,-5.0508E+1
674625000, 2.4316E-2,-5.5865E+1
677000000, 2.2654E-2,-6.0176E+1
679375000, 1.9607E-2,-6.2439E+1
681750000, 1.7101E-2,-6.4129E+1
684125000, 1.5325E-2,-6.1062E+1
686500000, 1.3812E-2,-5.7126E+1
688875000, 1.3296E-2,-5.3237E+1
691250000, 1.3553E-2,-4.964E+1
693625000, 1.3262E-2,-4.9899E+1
696000000, 1.2884E-2,-5.1461E+1
698375000, 1.1966E-2,-4.8432E+1
700750000, 1.1203E-2,-4.4738E+1
703125000, 1.1143E-2,-3.912E+1
705500000, 1.1807E-2,-3.1609E+1
707875000, 1.3052E-2,-2.8703E+1
710250000, 1.5035E-2,-3.0473E+1
712625000, 1.6194E-2,-3.4239E+1
715000000, 1.6071E-2,-4.0947E+1
717375000, 1.5649E-2,-4.2299E+1
719750000, 1.4983E-2,-4.1822E+1
722125000, 1.5051E-2,-4.1326E+1
724500000, 1.5787E-2,-3.9187E+1
726875000, 1.6509E-2,-3.9218E+1
729250000, 1.8024E-2,-4.2451E+1
731625000, 1.8834E-2,-4.5531E+1
734000000, 1.8633E-2,-5.1991E+1
736375000, 1.8331E-2,-5.5723E+1
738750000, 1.6864E-2,-5.7482E+1
741125000, 1.5959E-2,-5.7549E+1
743500000, 1.5852E-2,-5.306E+1
745875000, 1.6634E-2,-4.9918E+1
748250000, 1.8412E-2,-5.1713E+1
750625000, 1.9795E-2,-5.4154E+1
753000000, 1.9932E-2,-5.9492E+1
755375000, 2.0413E-2,-6.3111E+1
757750000, 1.9905E-2,-6.53E+1
760125000, 1.9577E-2,-6.9053E+1
762500000, 1.9317E-2,-6.9447E+1
764875000, 1.8648E-2,-6.9269E+1
767250000, 1.905E-2,-6.9007E+1
769625000, 2.0217E-2,-6.7059E+1
772000000, 2.134E-2,-6.8671E+1
774375000, 2.3262E-2,-7.2616E+1
776750000, 2.4219E-2,-7.5851E+1
779125000, 2.4553E-2,-8.2027E+1
781500000, 2.5206E-2,-8.543E+1
783875000, 2.4888E-2,-8.9039E+1
786250000, 2.5153E-2,-9.3652E+1
788625000, 2.5235E-2,-9.5673E+1
791000000, 2.5022E-2,-9.912E+1
793375000, 2.6165E-2,-1.0199E+2
795750000, 2.6939E-2,-1.0527E+2
798125000, 2.7796E-2,-1.12E+2
800500000, 2.8429E-2,-1.1777E+2
802875000, 2.7566E-2,-1.2533E+2
805250000, 2.7172E-2,-1.3193E+2
807625000, 2.5432E-2,-1.3757E+2
810000000, 2.4065E-2,-1.4324E+2
812375000, 2.2891E-2,-1.4648E+2
814750000, 2.1732E-2,-1.5091E+2
817125000, 2.1436E-2,-1.5624E+2
819500000, 2.0229E-2,-1.6147E+2
821875000, 1.8976E-2,-1.6844E+2
824250000, 1.7701E-2,-1.7341E+2
826625000, 1.5851E-2,-1.7991E+2
829000000, 1.4686E-2, 1.7471E+2
831375000, 1.3004E-2, 1.6946E+2
833750000, 1.1446E-2, 1.6189E+2
836125000, 9.8925E-3, 1.5631E+2
838500000, 7.9223E-3, 1.4858E+2
840875000, 6.2551E-3, 1.4279E+2
843250000, 4.4573E-3, 1.3937E+2
845625000, 3.0148E-3, 1.3685E+2
848000000, 1.847E-3, 1.3957E+2
850375000, 6.5429E-4, 1.4627E+2
852750000, 6.1064E-4,-8.3963E+1
855125000, 1.6644E-3,-7.3611E+1
857500000, 2.6026E-3,-7.6597E+1
859875000, 3.5365E-3,-7.9994E+1
862250000, 4.1976E-3,-8.2862E+1
864625000, 4.8542E-3,-8.8798E+1
867000000, 5.3082E-3,-9.1891E+1
869375000, 5.5152E-3,-9.5661E+1
871750000, 5.7446E-3,-9.8369E+1
874125000, 5.7791E-3,-9.7877E+1
876500000, 5.8533E-3,-9.8671E+1
878875000, 6.2233E-3,-9.767E+1
881250000, 6.4721E-3,-9.7029E+1
883625000, 6.7967E-3,-9.8573E+1
886000000, 7.2428E-3,-9.8859E+1
888375000, 7.3404E-3,-1.003E+2
890750000, 7.7115E-3,-1.029E+2
893125000, 7.7557E-3,-1.0445E+2
895500000, 7.9197E-3,-1.0627E+2
897875000, 7.8908E-3,-1.0509E+2
900250000, 7.8546E-3,-1.0587E+2
902625000, 8.2269E-3,-1.0468E+2
905000000, 8.4444E-3,-1.0402E+2
907375000, 8.7846E-3,-1.0526E+2
909750000, 9.2983E-3,-1.0543E+2
912125000, 9.3325E-3,-1.0647E+2
914500000, 9.7678E-3,-1.0888E+2
916875000, 9.9694E-3,-1.0894E+2
919250000, 9.9676E-3,-1.102E+2
921625000, 1.0356E-2,-1.1145E+2
924000000, 1.0462E-2,-1.104E+2
926375000, 1.0671E-2,-1.1178E+2
928750000, 1.1334E-2,-1.1232E+2
931125000, 1.1529E-2,-1.1215E+2
933500000, 1.1894E-2,-1.1465E+2
935875000, 1.2502E-2,-1.1453E+2
938250000, 1.2558E-2,-1.1598E+2
940625000, 1.3206E-2,-1.1826E+2
943000000, 1.3672E-2,-1.1835E+2
945375000, 1.3831E-2,-1.205E+2
947750000, 1.4612E-2,-1.2224E+2
950125000, 1.484E-2,-1.2252E+2
952500000, 1.5213E-2,-1.2542E+2
954875000, 1.6192E-2,-1.2664E+2
957250000, 1.633E-2,-1.283E+2
959625000, 1.7056E-2,-1.3227E+2
962000000, 1.7654E-2,-1.3323E+2
964375000, 1.7635E-2,-1.366E+2
966750000, 1.8363E-2,-1.3958E+2
969125000, 1.8447E-2,-1.4083E+2
971500000, 1.8415E-2,-1.4419E+2
973875000, 1.9393E-2,-1.4528E+2
976250000, 1.9546E-2,-1.4703E+2
978625000, 2.0303E-2,-1.5155E+2
981000000, 2.1074E-2,-1.5421E+2
983375000, 2.0557E-2,-1.5838E+2
985750000, 2.0992E-2,-1.6239E+2
988125000, 2.0498E-2,-1.6419E+2
990500000, 2.0085E-2,-1.6785E+2
992875000, 2.0357E-2,-1.6943E+2
995250000, 2.0115E-2,-1.7054E+2
997625000, 2.0673E-2,-1.7458E+2
1000000000, 2.097E-2,-1.776E+2

