! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 22 July 2015 11:58:45
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9913A
! SERIAL MY53101626
! FIRMWARE_VERSION A.08.00
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1747667842
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
50000000,-1.67469967156624
50439882.6979472,-1.74535762673004
50879765.3958944,-1.79816424148348
51319648.0938416,-1.81716977355336
51759530.7917888,-1.79778956315914
52199413.4897361,-1.72467683212168
52639296.1876833,-1.6459477411833
53079178.8856305,-1.5426367455597
53519061.5835777,-1.45795952003157
53958944.2815249,-1.40767104017352
54398826.9794721,-1.39970678939615
54838709.6774193,-1.42475677100428
55278592.3753665,-1.44975235096218
55718475.0733138,-1.46710468606202
56158357.771261,-1.4576689223419
56598240.4692082,-1.40352780167981
57038123.1671554,-1.31168249276792
57478005.8651026,-1.22509350347181
57917888.5630498,-1.16575347071727
58357771.260997,-1.14494165386501
58797653.9589442,-1.15333750145055
59237536.6568914,-1.18956667062298
59677419.3548387,-1.21941161401305
60117302.0527859,-1.23912743816648
60557184.7507331,-1.21715556903125
60997067.4486803,-1.15743032178487
61436950.1466275,-1.08530619373419
61876832.8445747,-1.00831758482822
62316715.5425219,-0.976071074649011
62756598.2404691,-0.971716561783477
63196480.9384163,-1.00383361889728
63636363.6363636,-1.05947834550372
64076246.3343108,-1.09284868635834
64516129.032258,-1.10568676511282
64956011.7302052,-1.07008723805951
65395894.4281524,-1.00800037460809
65835777.1260996,-0.913448410202059
66275659.8240468,-0.838852468966149
66715542.521994,-0.796316009766363
67155425.2199413,-0.797500462720936
67595307.9178885,-0.847956494558792
68035190.6158357,-0.909058069286084
68475073.3137829,-0.946839559538527
68914956.0117301,-0.968729372418034
69354838.7096774,-0.933853840934634
69794721.4076246,-0.87092404965252
70234604.1055718,-0.799018698342988
70674486.803519,-0.725428512724144
71114369.5014662,-0.714739105872846
71554252.1994134,-0.72972265191625
71994134.8973607,-0.785058336433302
72434017.5953079,-0.876707816566332
72873900.2932551,-0.918513373875689
73313782.9912023,-0.944529492822719
73753665.6891495,-0.925564548976253
74193548.3870968,-0.869189416137691
74633431.085044,-0.781079706848102
75073313.7829912,-0.735943791470773
75513196.4809384,-0.730299357293448
75953079.1788856,-0.779788530910086
76392961.8768329,-0.846791361917477
76832844.5747801,-0.919683803073193
77272727.2727273,-0.963160782330695
77712609.9706745,-0.968325151630575
78152492.6686217,-0.907292740166899
78592375.366569,-0.804374053807938
79032258.0645162,-0.701033859394645
79472140.7624634,-0.63050341958508
79912023.4604106,-0.61281205949434
80351906.1583578,-0.649916141823445
80791788.856305,-0.73773872181371
81231671.5542523,-0.840238028180138
81671554.2521995,-0.924817016271785
82111436.9501467,-0.954786136692819
82551319.6480939,-0.929128421480479
82991202.3460411,-0.866392555691896
83431085.0439884,-0.79207549895664
83870967.7419356,-0.728104200684506
84310850.4398828,-0.730088264033498
84750733.13783,-0.791645188420922
85190615.8357772,-0.894314381675069
85630498.5337245,-1.0088586917563
86070381.2316717,-1.10478388010684
86510263.9296189,-1.15905362727101
86950146.6275661,-1.16635051979856
87390029.3255133,-1.15254637519742
87829912.0234606,-1.13177924154796
88269794.7214078,-1.13188363312817
88709677.419355,-1.18172181778607
89149560.1173022,-1.29281195362233
89589442.8152494,-1.43661949363969
90029325.5131966,-1.57491518347705
90469208.2111439,-1.68285368323198
90909090.9090911,-1.74212019414794
91348973.6070383,-1.74834966522999
91788856.3049855,-1.74956045787301
92228739.0029327,-1.76425889249675
92668621.70088,-1.83943276198466
93108504.3988272,-2.02939114670904
93548387.0967744,-2.2930964664341
93988269.7947216,-2.6432227067908
94428152.4926688,-3.05162265046921
94868035.1906161,-3.4860950263388
95307917.8885633,-3.9349487239952
95747800.5865105,-4.4140478782154
96187683.2844577,-4.97757003304954
96627565.9824049,-5.59343920265117
97067448.6803522,-6.41330099220837
97507331.3782994,-7.31460695287779
97947214.0762466,-8.35485747065248
98387096.7741938,-9.30616938784371
98826979.472141,-10.0996628853851
99266862.1700882,-10.5670870612573
99706744.8680355,-10.5912184552211
100146627.565983,-10.2624385121589
100586510.26393,-9.67133185247717
101026392.961877,-9.04459810141513
101466275.659824,-8.49567620876846
101906158.357772,-8.05681833311894
102346041.055719,-7.80836524877045
102785923.753666,-7.71851033800848
103225806.451613,-7.67897658361718
103665689.14956,-7.68906417689586
104105571.847508,-7.66976824056547
104545454.545455,-7.54567619074278
104985337.243402,-7.40149622221171
105425219.941349,-7.27431344615319
105865102.639297,-7.18965890160048
106304985.337244,-7.19523069764184
106744868.035191,-7.34215327383686
107184750.733138,-7.62742468605409
107624633.431085,-7.95441161206871
108064516.129033,-8.26182245432517
108504398.82698,-8.5674292133579
108944281.524927,-8.81482736690003
109384164.222874,-8.96706532829641
109824046.920822,-9.01022740648345
110263929.618769,-8.96122499915785
110703812.316716,-9.02295699193919
111143695.014663,-9.41658813325441
111583577.71261,-10.0700365180275
112023460.410558,-10.8363426340034
112463343.108505,-11.5902399410953
112903225.806452,-12.2995864520744
113343108.504399,-12.9892986573262
113782991.202346,-13.7087555747511
114222873.900294,-14.5246896471984
114662756.598241,-15.4266513847798
115102639.296188,-16.4480165692376
115542521.994135,-17.4277076670716
115982404.692083,-18.0750597401053
