NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:19:32",
CHAN,MEAS,FORMAT
2,S21,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7757E-3, 1.6548E+0
52375000, 3.6557E-3,-1.0025E+0
54750000, 3.5438E-3,-3.013E+0
57125000, 3.4637E-3,-4.3547E+0
59500000, 3.5149E-3,-6.2814E+0
61875000, 2.8548E-3,-1.2886E+1
64250000, 3.4498E-3,-1.403E+1
66625000, 3.1395E-3,-2.3535E+1
69000000, 2.7474E-3,-4.0388E+1
71375000, 1.8524E-3,-1.7494E+2
73750000, 2.3812E-3, 3.3536E+1
76125000, 2.1563E-3, 2.7511E+1
78500000, 2.2582E-3, 3.6156E+1
80875000, 2.8029E-3, 4.3962E+1
83250000, 3.8128E-3, 4.0187E+1
85625000, 4.0326E-3, 1.692E+1
88000000, 1.4765E-3, 1.8983E+1
90375000, 4.0048E-3, 6.4574E+1
92750000, 4.0588E-3, 6.3215E+1
95125000, 4.777E-3, 8.392E+1
97500000, 1.1583E-2, 1.1267E+2
99875000, 3.9264E-2, 6.4648E+1
102250000, 3.0823E-2, 1.4631E+1
104625000, 2.6827E-2,-3.9729E+0
107000000, 2.5984E-2,-3.848E+0
109375000, 3.6601E-2,-1.9048E+0
111750000, 6.0716E-2,-3.6369E+1
114125000, 6.2879E-2,-6.4166E+1
116500000, 7.2956E-2,-8.9635E+1
118875000, 8.0703E-2,-1.2362E+2
121250000, 7.2098E-2,-1.6177E+2
123625000, 4.9952E-2, 1.6332E+2
126000000, 1.7165E-2, 1.4885E+2
128375000, 4.713E-2,-1.2257E+2
130750000, 1.2407E-1, 1.7534E+2
133125000, 1.1245E-1, 1.1704E+2
135500000, 8.6626E-2, 8.6696E+1
137875000, 7.1965E-2, 6.6032E+1
140250000, 6.314E-2, 4.7874E+1
142625000, 5.4745E-2, 3.0738E+1
145000000, 4.9279E-2, 1.3295E+1
147375000, 3.7771E-2,-8.4499E+0
149750000, 2.2798E-2,-2.1676E+1
152125000, 9.8989E-3,-4.9493E+0
154500000, 1.6364E-2, 6.7949E+1
156875000, 4.3135E-2, 5.0523E+1
159250000, 5.5046E-2, 1.5276E+1
161625000, 5.3641E-2,-5.0716E+0
164000000, 5.7975E-2,-2.2956E+1
166375000, 4.9751E-2,-4.8698E+1
168750000, 3.8737E-2,-5.5135E+1
171125000, 3.6414E-2,-6.332E+1
173500000, 3.0936E-2,-7.4887E+1
175875000, 2.3408E-2,-8.1443E+1
178250000, 1.6367E-2,-7.1172E+1
180625000, 2.0433E-2,-4.2388E+1
183000000, 3.257E-2,-5.4003E+1
185375000, 3.4649E-2,-7.3779E+1
187750000, 3.2467E-2,-8.5829E+1
190125000, 2.9078E-2,-9.0282E+1
192500000, 3.5355E-2,-8.9051E+1
194875000, 4.2952E-2,-1.0902E+2
197250000, 4.26E-2,-1.318E+2
199625000, 3.8742E-2,-1.5093E+2
202000000, 3.5828E-2,-1.6974E+2
204375000, 3.308E-2, 1.6739E+2
206750000, 2.9555E-2, 1.3899E+2
209125000, 2.4377E-2, 1.0446E+2
211500000, 1.9403E-2, 6.5994E+1
213875000, 1.4593E-2, 2.4771E+1
216250000, 1.0171E-2,-6.9873E+0
218625000, 8.3888E-3,-1.8777E+1
221000000, 8.1075E-3,-3.2504E+1
223375000, 6.9451E-3,-2.89E+1
225750000, 1.0434E-2,-2.109E+1
228125000, 1.5298E-2,-4.1193E+1
230500000, 1.5698E-2,-6.7441E+1
232875000, 1.2843E-2,-7.6267E+1
235250000, 1.4271E-2,-7.9783E+1
237625000, 1.4428E-2,-9.4997E+1
240000000, 1.2797E-2,-1.0659E+2
