NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:19:38",
CHAN,MEAS,FORMAT
4,S22,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2778E-1,-1.05E+2
52375000, 8.3917E-1,-1.0945E+2
54750000, 8.4751E-1,-1.1371E+2
57125000, 8.5314E-1,-1.1796E+2
59500000, 8.5924E-1,-1.2217E+2
61875000, 8.6994E-1,-1.2624E+2
64250000, 8.8073E-1,-1.3042E+2
66625000, 8.8662E-1,-1.3465E+2
69000000, 8.918E-1,-1.3897E+2
71375000, 8.9867E-1,-1.4302E+2
73750000, 9.0944E-1,-1.4767E+2
76125000, 9.1662E-1,-1.5202E+2
78500000, 9.1951E-1,-1.5641E+2
80875000, 9.2005E-1,-1.6092E+2
83250000, 9.1942E-1,-1.6561E+2
85625000, 9.2059E-1,-1.7047E+2
88000000, 9.2337E-1,-1.7555E+2
90375000, 9.2599E-1, 1.7921E+2
92750000, 9.1922E-1, 1.7285E+2
95125000, 8.9952E-1, 1.6623E+2
97500000, 8.614E-1, 1.6002E+2
99875000, 8.646E-1, 1.5683E+2
102250000, 8.368E-1, 1.4728E+2
104625000, 7.9107E-1, 1.3991E+2
107000000, 7.445E-1, 1.3244E+2
109375000, 7.1053E-1, 1.2329E+2
111750000, 6.7362E-1, 1.0998E+2
114125000, 5.6366E-1, 9.4515E+1
116500000, 4.3759E-1, 7.7011E+1
118875000, 2.9335E-1, 5.2534E+1
121250000, 1.398E-1, 1.3671E+1
123625000, 8.0348E-2,-8.7211E+1
126000000, 1.4605E-1,-1.5338E+2
128375000, 1.2956E-1, 1.6485E+2
130750000, 1.1162E-1,-9.508E+1
133125000, 2.5482E-1,-1.4134E+2
135500000, 2.3437E-1,-1.5976E+2
137875000, 2.0206E-1,-1.5658E+2
140250000, 2.2345E-1,-1.4263E+2
142625000, 2.9971E-1,-1.3746E+2
145000000, 3.8627E-1,-1.4297E+2
147375000, 4.4844E-1,-1.5205E+2
149750000, 4.9005E-1,-1.6149E+2
152125000, 5.0999E-1,-1.7035E+2
154500000, 5.0978E-1,-1.7762E+2
156875000, 5.1103E-1, 1.7518E+2
159250000, 4.6975E-1, 1.6532E+2
161625000, 4.0712E-1, 1.6312E+2
164000000, 3.866E-1, 1.6377E+2
166375000, 3.6959E-1, 1.6592E+2
168750000, 3.7836E-1, 1.6589E+2
171125000, 3.6805E-1, 1.6407E+2
173500000, 3.6356E-1, 1.6422E+2
175875000, 3.7956E-1, 1.6347E+2
178250000, 4.0671E-1, 1.5887E+2
180625000, 4.1598E-1, 1.4883E+2
183000000, 3.7125E-1, 1.347E+2
185375000, 2.7792E-1, 1.2188E+2
187750000, 1.6792E-1, 1.1238E+2
190125000, 5.544E-2, 1.3032E+2
192500000, 8.2009E-2,-1.3335E+2
194875000, 1.7882E-1,-1.262E+2
197250000, 2.6768E-1,-1.3274E+2
199625000, 3.3446E-1,-1.4201E+2
202000000, 3.8397E-1,-1.4969E+2
204375000, 4.1786E-1,-1.5617E+2
206750000, 4.3232E-1,-1.6249E+2
209125000, 4.1799E-1,-1.6681E+2
211500000, 3.8875E-1,-1.6641E+2
213875000, 3.8855E-1,-1.61E+2
216250000, 4.3658E-1,-1.552E+2
218625000, 5.1506E-1,-1.5473E+2
221000000, 5.9083E-1,-1.5864E+2
223375000, 6.3971E-1,-1.6386E+2
225750000, 6.6493E-1,-1.6916E+2
228125000, 6.8576E-1,-1.7207E+2
230500000, 7.2713E-1,-1.7378E+2
232875000, 7.856E-1,-1.7807E+2
235250000, 8.2376E-1, 1.7567E+2
237625000, 8.239E-1, 1.6987E+2
240000000, 8.211E-1, 1.6519E+2
