NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:17:43",
CHAN,MEAS,FORMAT
1,S11,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 8.2759E-1,-1.0529E+2
52375000, 8.3664E-1,-1.0965E+2
54750000, 8.4302E-1,-1.1401E+2
57125000, 8.515E-1,-1.1848E+2
59500000, 8.5871E-1,-1.2265E+2
61875000, 8.6772E-1,-1.2694E+2
64250000, 8.7725E-1,-1.3105E+2
66625000, 8.8153E-1,-1.3542E+2
69000000, 8.9167E-1,-1.3987E+2
71375000, 8.95E-1,-1.4408E+2
73750000, 9.036E-1,-1.4849E+2
76125000, 9.1007E-1,-1.5289E+2
78500000, 9.1051E-1,-1.5745E+2
80875000, 9.1518E-1,-1.6232E+2
83250000, 9.1591E-1,-1.6702E+2
85625000, 9.1529E-1,-1.7197E+2
88000000, 9.1906E-1,-1.7701E+2
90375000, 9.1657E-1, 1.7751E+2
92750000, 9.1178E-1, 1.7127E+2
95125000, 8.9831E-1, 1.6476E+2
97500000, 8.703E-1, 1.5753E+2
99875000, 8.3155E-1, 1.5124E+2
102250000, 7.9408E-1, 1.44E+2
104625000, 7.4639E-1, 1.364E+2
107000000, 6.9396E-1, 1.2873E+2
109375000, 6.371E-1, 1.1984E+2
111750000, 5.8533E-1, 1.0871E+2
114125000, 4.8591E-1, 9.3454E+1
116500000, 3.4246E-1, 7.7123E+1
118875000, 1.9888E-1, 7.1592E+1
121250000, 1.4123E-1, 5.8813E+1
123625000, 7.7144E-2,-1.7838E+1
126000000, 1.4752E-1,-1.0768E+2
128375000, 2.2352E-1,-1.4411E+2
130750000, 2.1851E-1,-1.6117E+2
133125000, 2.2325E-1,-1.6315E+2
135500000, 2.1456E-1,-1.6501E+2
137875000, 2.1423E-1,-1.5799E+2
140250000, 2.4713E-1,-1.5115E+2
142625000, 2.9599E-1,-1.4786E+2
145000000, 3.7603E-1,-1.4895E+2
147375000, 4.502E-1,-1.5631E+2
149750000, 5.0132E-1,-1.6524E+2
152125000, 5.2932E-1,-1.749E+2
154500000, 5.3094E-1, 1.7533E+2
156875000, 5.0754E-1, 1.6701E+2
159250000, 4.7334E-1, 1.5994E+2
161625000, 4.2368E-1, 1.5493E+2
164000000, 3.7831E-1, 1.5372E+2
166375000, 3.4757E-1, 1.5415E+2
168750000, 3.2097E-1, 1.5715E+2
171125000, 3.1758E-1, 1.6245E+2
173500000, 3.4034E-1, 1.6558E+2
175875000, 3.742E-1, 1.64E+2
178250000, 3.9853E-1, 1.5753E+2
180625000, 4.1138E-1, 1.4745E+2
183000000, 3.8078E-1, 1.3607E+2
185375000, 3.1993E-1, 1.1971E+2
187750000, 2.0716E-1, 1.0615E+2
190125000, 7.7574E-2, 9.5327E+1
192500000, 6.4816E-2,-1.3575E+2
194875000, 1.6006E-1,-1.3533E+2
197250000, 2.4532E-1,-1.4246E+2
199625000, 2.9687E-1,-1.4958E+2
202000000, 3.3645E-1,-1.5813E+2
204375000, 3.4456E-1,-1.6331E+2
206750000, 3.2928E-1,-1.6796E+2
209125000, 3.0971E-1,-1.6562E+2
211500000, 3.0601E-1,-1.5581E+2
213875000, 3.6429E-1,-1.4678E+2
216250000, 4.8042E-1,-1.4737E+2
218625000, 5.6897E-1,-1.5296E+2
221000000, 6.2504E-1,-1.6143E+2
223375000, 6.6684E-1,-1.6576E+2
225750000, 6.8307E-1,-1.7121E+2
228125000, 7.17E-1,-1.7546E+2
230500000, 7.3248E-1,-1.7775E+2
232875000, 7.7957E-1, 1.7769E+2
235250000, 8.2834E-1, 1.7161E+2
237625000, 8.0553E-1, 1.6573E+2
240000000, 8.1146E-1, 1.6133E+2
