NA, FW_VERSION, FW_DATE 
HP8753ES,07.74,"Oct 30, 2002"
DATE, TIME,
" 5 May 2014 ","12:17:47",
CHAN,MEAS,FORMAT
3,S12,POLAR
CHAN_START_FREQ,CHAN_STOP_FREQ,
50000000,1000000000,
POINTS, POWER, IF_BW
401,1E1,3700
FREQUENCY,UNITS,UNITS
Hz,U,deg
50000000, 3.7549E-3, 8.7067E-1
52375000, 3.6186E-3,-2.0009E+0
54750000, 3.5086E-3,-3.3893E+0
57125000, 3.4262E-3,-4.4618E+0
59500000, 3.5092E-3,-6.3652E+0
61875000, 2.8287E-3,-1.0123E+1
64250000, 3.4481E-3,-1.4631E+1
66625000, 3.1251E-3,-2.3963E+1
69000000, 2.7585E-3,-4.1563E+1
71375000, 2.0291E-3,-1.6836E+2
73750000, 2.4025E-3, 3.7082E+1
76125000, 2.2124E-3, 2.7583E+1
78500000, 2.2539E-3, 3.5563E+1
80875000, 2.7695E-3, 4.4706E+1
83250000, 3.8155E-3, 4.0432E+1
85625000, 4.043E-3, 1.7676E+1
88000000, 1.5104E-3, 2.0807E+1
90375000, 3.977E-3, 6.2982E+1
92750000, 4.0886E-3, 6.2814E+1
95125000, 4.8058E-3, 8.2245E+1
97500000, 1.1341E-2, 1.1104E+2
99875000, 3.8178E-2, 6.4784E+1
102250000, 3.0173E-2, 1.5201E+1
104625000, 2.63E-2,-3.0432E+0
107000000, 2.6037E-2,-1.4983E+0
109375000, 3.9819E-2,-2.3387E+0
111750000, 5.9922E-2,-3.8703E+1
114125000, 6.3185E-2,-6.4854E+1
116500000, 7.3019E-2,-9.0527E+1
118875000, 8.1295E-2,-1.2387E+2
121250000, 7.2817E-2,-1.6363E+2
123625000, 5.1733E-2, 1.6025E+2
126000000, 1.9832E-2, 1.4319E+2
128375000, 4.115E-2,-1.2957E+2
130750000, 1.2053E-1, 1.7662E+2
133125000, 1.089E-1, 1.1667E+2
135500000, 8.4103E-2, 8.5181E+1
137875000, 6.9285E-2, 6.4468E+1
140250000, 5.9785E-2, 4.6887E+1
142625000, 5.2022E-2, 3.2165E+1
145000000, 4.8877E-2, 1.4527E+1
147375000, 3.6623E-2,-7.3279E+0
149750000, 2.2151E-2,-1.811E+1
152125000, 1.1175E-2, 1.8594E+0
154500000, 1.7067E-2, 6.0459E+1
156875000, 4.1639E-2, 4.8123E+1
159250000, 5.1926E-2, 1.3336E+1
161625000, 4.9819E-2,-4.33E+0
164000000, 5.685E-2,-1.8703E+1
166375000, 5.1368E-2,-4.6343E+1
168750000, 4.0786E-2,-5.6018E+1
171125000, 3.7169E-2,-6.5392E+1
173500000, 3.0604E-2,-7.6718E+1
175875000, 2.2281E-2,-8.2062E+1
178250000, 1.575E-2,-6.4661E+1
180625000, 2.3467E-2,-4.2152E+1
183000000, 3.349E-2,-5.7126E+1
185375000, 3.5327E-2,-7.499E+1
187750000, 3.381E-2,-8.5228E+1
190125000, 3.2132E-2,-9.1167E+1
192500000, 3.9719E-2,-9.5868E+1
194875000, 4.3538E-2,-1.1782E+2
197250000, 4.2123E-2,-1.3922E+2
199625000, 3.6619E-2,-1.5766E+2
202000000, 3.4829E-2,-1.7511E+2
204375000, 3.145E-2, 1.6149E+2
206750000, 2.8659E-2, 1.3254E+2
209125000, 2.2519E-2, 9.7749E+1
211500000, 1.8529E-2, 6.1647E+1
213875000, 1.3779E-2, 1.9116E+1
216250000, 9.2695E-3,-6.5149E+0
218625000, 8.1762E-3,-1.5145E+1
221000000, 8.1458E-3,-2.7529E+1
223375000, 7.8661E-3,-2.1533E+1
225750000, 1.2066E-2,-2.4576E+1
228125000, 1.6009E-2,-4.6024E+1
230500000, 1.5292E-2,-7.1447E+1
232875000, 1.2664E-2,-7.598E+1
235250000, 1.4166E-2,-8.1122E+1
237625000, 1.4517E-2,-9.6056E+1
240000000, 1.2509E-2,-1.0787E+2
